algorithm,alpha,n_clients,partition_seed,model_seed,round,class,client_id,eval_data,precision_pre_local,recall_pre_local,f1_pre_local,precision_post_local,recall_post_local,f1_post_local,precision_post_agg,recall_post_agg,f1_post_agg,logit_margin_pre_local,logit_margin_post_local,logit_margin_post_agg,client_fedavg_weight,n_holders_this_class,holder_weight_share_this_class,global_predicted_count_this_class
fednova_sgd,0.1,30,102,55,45,Password Cracking,1,own_client_rows,1.0,0.9999929659198818,0.9999964829475713,1.0,0.9999929659198818,0.9999964829475713,1.0,0.9999929659198818,0.9999964829475713,12.180022635450005,14.68434158125022,11.17179048456569,0.08114330256608694,1,0.08114330256608694,0
fednova_sgd,0.1,30,102,55,45,Password Cracking,1,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.08114330256608694,1,0.08114330256608694,0
fednova_sgd,0.1,30,102,55,45,MITM,2,own_client_rows,1.0,0.2574932868858408,0.4095342529000981,1.0,1.0,1.0,1.0,0.03617824225270339,0.06983015233759411,-0.42011974868204105,14.402701730781443,-2.193492510398523,0.02563389426274416,3,0.1078124869193469,544
fednova_sgd,0.1,30,102,55,45,MITM,2,validation,0.09110967785736108,0.19885900570497148,0.12496508054753701,0.06874181432728421,0.9994072756908943,0.12863573076996435,0.34191176470588236,0.013780840186708157,0.02649383947012321,-0.6832651722084074,13.634827415351559,-2.41986844154025,0.02563389426274416,3,0.1078124869193469,544
fednova_sgd,0.1,30,102,55,45,DoS,3,own_client_rows,0.9999813464157138,1.0,0.999990673120867,1.0,0.9999067303387554,0.9999533629944688,0.9999813453717867,0.9999440382032533,0.9999626914395509,22.762594282511472,21.841921349920955,22.4118649975575,0.02562505755487363,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,3,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,1.0,0.9986729610372659,0.999336039968217,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,17.808426213030543,18.459445430961342,0.02562505755487363,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Injection,3,own_client_rows,0.0,0.0,0.0,0.9967159277504105,1.0,0.9983552631578947,1.0,0.9967051070840197,0.9983498349834984,-1.2946771310620881,8.910859310646623,1.6017728551019357,0.02562505755487363,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Injection,3,validation,0.0,0.0,0.0,0.25389688249400477,1.0,0.4049725077695434,0.29198341395991706,0.9976387249114522,0.4517508687516707,-1.5466833193440082,9.1391123081464,1.50716193873598,0.02562505755487363,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,3,own_client_rows,1.0,0.5827664399092971,0.7363896848137536,0.9954802259887006,0.9988662131519275,0.9971703452178834,0.9954853273137697,1.0,0.997737556561086,0.7000036261249292,6.058073913159014,3.5605125513747167,0.02562505755487363,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,3,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.28705882352941176,0.9964994165694282,0.44572025052192066,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,5.67328685640315,2.3538271393213974,0.02562505755487363,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,DoS,4,own_client_rows,1.0,0.997134670487106,0.9985652797704447,1.0,1.0,1.0,1.0,0.997134670487106,0.9985652797704447,53.12905175501432,54.65082714004298,52.61932530444126,0.00016231637088500096,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,4,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9609490958503188,1.0,0.9800857124581566,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,19.262953883696458,18.459445430961342,0.00016231637088500096,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Regular,5,own_client_rows,1.0,0.6858009549478614,0.8136203185020404,1.0,0.998692751077597,0.999345948034435,1.0,0.9959621654906473,0.9979769984726339,0.7200271244318049,8.254896022212506,5.681568356042998,0.09284263869678093,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,5,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.8959284637159713,0.9987318701670982,0.9445411339447085,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,8.262355925336644,5.686486314058989,0.09284263869678093,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Unauth,5,own_client_rows,0.9973262032085561,0.9966599866399466,0.9969929836284664,0.9900793650793651,1.0,0.9950149551345963,0.0,0.0,0.0,1.2919934921927188,9.553043587174349,-1.6068347632765532,0.09284263869678093,3,0.09417093541668799,0
fednova_sgd,0.1,30,102,55,45,Unauth,5,validation,0.25718241606092074,0.9946452476572959,0.4086908690869087,0.2369172216936251,1.0,0.3830769230769231,0.0,0.0,0.0,1.3711993563446494,9.892677072221176,-1.5707903227493307,0.09284263869678093,3,0.09417093541668799,0
fednova_sgd,0.1,30,102,55,45,Replay,6,own_client_rows,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.47430186228709176,13.854988166877815,-1.7683449135170326,0.00041299982047530325,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Replay,6,validation,0.0,0.0,0.0,0.1896853146853147,1.0,0.3188831741366642,0.0,0.0,0.0,-0.5034145935339862,13.992689732142857,-1.6984625891057028,0.00041299982047530325,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Injection,7,own_client_rows,0.0,0.0,0.0,0.9685767097966729,1.0,0.984037558685446,0.981203007518797,0.9961832061068703,0.9886363636363636,-1.1942669817509541,10.212245795562977,1.609719778745229,0.04986135670441026,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Injection,7,validation,0.0,0.0,0.0,0.28643895840378764,1.0,0.44532071503680337,0.29198341395991706,0.9976387249114522,0.4517508687516707,-1.5466833193440082,10.328651905622786,1.50716193873598,0.04986135670441026,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Regular,7,own_client_rows,1.0,0.692381238048817,0.8182331764054278,1.0,0.9982752802669567,0.999136895827079,1.0,0.9948914551385399,0.9974391865540848,0.767462755830925,7.855025368070072,5.724175661756478,0.04986135670441026,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,7,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.8965763762014457,0.9986080063229543,0.9448456369846195,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,7.829077214821931,5.686486314058989,0.04986135670441026,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,8,own_client_rows,0.9645569620253165,0.7412451361867705,0.8382838283828383,0.9518518518518518,1.0,0.9753320683111955,0.9448529411764706,1.0,0.9716446124763705,1.041609114709995,8.174861685311283,3.891227751854329,0.023477272452446886,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,8,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.28125,0.9976662777129521,0.4387990762124711,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,6.673221334415111,2.3538271393213974,0.023477272452446886,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Regular,8,own_client_rows,1.0,0.6852196537576304,0.8132110876226218,1.0,0.9979185429800861,0.9989581872458078,1.0,0.9946562593815671,0.9973209716745433,0.6959704898897978,7.026299542492245,5.640217634766211,0.023477272452446886,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,8,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.9020918272177365,0.9983661769129591,0.9477904450466996,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,7.076159611880386,5.686486314058989,0.023477272452446886,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,MITM,9,own_client_rows,0.9827586206896551,0.07983193277310924,0.14766839378238342,1.0,0.01330532212885154,0.02626123013130615,1.0,0.0007002801120448179,0.0013995801259622112,-2.4381094967283787,-6.277037377450981,-3.7286216244310224,0.001035290090515794,3,0.1078124869193469,544
fednova_sgd,0.1,30,102,55,45,MITM,9,validation,0.09110967785736108,0.19885900570497148,0.12496508054753701,0.11027243778747493,0.27709861450692747,0.1577626389386877,0.34191176470588236,0.013780840186708157,0.02649383947012321,-0.6832651722084074,-0.8324146495445168,-2.41986844154025,0.001035290090515794,3,0.1078124869193469,544
fednova_sgd,0.1,30,102,55,45,Unauth,9,own_client_rows,0.379047619047619,0.9974937343358395,0.549344375431332,0.36256247160381644,1.0,0.5321773924641547,0.0,0.0,0.0,1.4194020818648183,7.4309834645206765,-1.5563541115973527,0.001035290090515794,3,0.09417093541668799,0
fednova_sgd,0.1,30,102,55,45,Unauth,9,validation,0.25718241606092074,0.9946452476572959,0.4086908690869087,0.2508394895903291,1.0,0.4010738255033557,0.0,0.0,0.0,1.3711993563446494,7.316620976091867,-1.5707903227493307,0.001035290090515794,3,0.09417093541668799,0
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,10,own_client_rows,1.0,0.4655679811653914,0.6353413654618474,1.0,1.0,1.0,1.0,1.0,1.0,0.06338346951705277,8.09044037853149,2.9137187775897586,0.0007901877195805634,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,10,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.22338204592901878,0.9988331388564761,0.3651098315205801,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,7.476608650269837,2.3538271393213974,0.0007901877195805634,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,11,own_client_rows,0.8194945848375451,0.4860813704496788,0.6102150537634409,0.8772698810269255,1.0,0.9346230820547031,0.8496058217101273,1.0,0.9186885245901639,0.2779447349967657,8.523483505085654,3.1211055997947894,0.17256416147548836,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,11,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.2094445803768045,0.9988331388564761,0.34627831715210355,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,8.13879494238623,2.3538271393213974,0.17256416147548836,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Regular,11,own_client_rows,0.9998950126994254,0.6855109295063451,0.8133814440778291,0.9982009394779041,0.9753698536088411,0.9866533368058181,0.9902725288397224,0.9959664917059775,0.9931113488147407,0.7059621659053446,3.904245357451332,5.6716553772512,0.17256416147548836,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,11,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.9763881497250311,0.9739060168336863,0.975145503778226,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,3.925857092412381,5.686486314058989,0.17256416147548836,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Video,11,own_client_rows,0.11528977482465855,0.9285289570698062,0.2051120392991305,0.4719489981785064,0.9243667499108098,0.6248643434221632,0.8576772354827218,0.57260078487335,0.6867289453041432,1.877331660553425,3.8458070640459625,0.3233272730772554,0.17256416147548836,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Video,11,validation,0.23424043373996456,0.9351481851481851,0.37463938499508065,0.45579615760338654,0.9322344322344323,0.612247129579005,0.7240277624765892,0.5471195471195471,0.6232633126274361,1.8812177405927406,3.740987202901265,0.3029770217575393,0.17256416147548836,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Video,12,own_client_rows,1.0,0.9596928982725528,0.9794319294809011,1.0,0.996850238692849,0.9984226351850939,1.0,0.5385107534819626,0.7000415853619526,2.0563219769673706,9.377494778593928,0.27602583414293,0.009450161432700098,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Video,12,validation,0.23424043373996456,0.9351481851481851,0.37463938499508065,0.06314627414903404,1.0,0.11879131909591222,0.7240277624765892,0.5471195471195471,0.6232633126274361,1.8812177405927406,9.689468734390609,0.3029770217575393,0.009450161432700098,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Injection,13,own_client_rows,0.0,0.0,0.0,1.0,0.9993122420907841,0.999656002751978,1.0,0.9993122420907841,0.999656002751978,-1.2175575896503181,7.972398340784044,1.6196292420692917,0.0006762406970395169,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Injection,13,validation,0.0,0.0,0.0,0.1878330373001776,0.9988193624557261,0.31620257895720427,0.29198341395991706,0.9976387249114522,0.4517508687516707,-1.5466833193440082,7.12268138466647,1.50716193873598,0.0006762406970395169,3,0.0761626549563234,2894
fednova_sgd,0.1,30,102,55,45,Replay,14,own_client_rows,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5627855984669812,13.499432054661487,-1.8636923058580743,0.00041904598901829754,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Replay,14,validation,0.0,0.0,0.0,0.27254458678723936,1.0,0.4283458349782866,0.0,0.0,0.0,-0.5034145935339862,13.775258316532257,-1.6984625891057028,0.00041904598901829754,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Regular,15,own_client_rows,1.0,0.7147695892302381,0.8336625441918397,1.0,0.9991586123576113,0.9995791291210273,1.0,0.9958577839143942,0.9979245935662401,0.8508246753970466,10.528317510402733,5.831519793509449,0.021557846484990154,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,15,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.8827743965984409,0.9992568169351367,0.9374109496947044,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,10.35748144530674,5.686486314058989,0.021557846484990154,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,DoS,16,own_client_rows,1.0,0.9999878696423242,0.9999939347843755,1.0,1.0,1.0,1.0,0.9999150874962699,0.9999575419455251,18.618913010210424,21.290477477792347,18.157720725315027,0.19170493581294457,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,16,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9942465338610948,1.0,0.9971149674620391,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,21.780307705459894,18.459445430961342,0.19170493581294457,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,17,own_client_rows,0.9896907216494846,0.9948186528497409,0.9922480620155039,0.9747474747474747,1.0,0.9872122762148338,0.9698492462311558,1.0,0.9846938775510204,1.5220839742551813,7.029905329096502,4.32199966351603,0.011670965647530698,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,17,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.2847615871957319,0.9964994165694282,0.4429460580912863,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,4.439970463827304,2.3538271393213974,0.011670965647530698,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Regular,17,own_client_rows,1.0,0.6855146379663467,0.8134187891639465,1.0,0.9982731617204128,0.9991358347233666,1.0,0.99646600538131,0.9982298748843385,0.7459340330482147,6.91795210204284,5.719785918644081,0.011670965647530698,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,17,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.9028221526448014,0.998354380356374,0.9481880668418192,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,6.879412401766018,5.686486314058989,0.011670965647530698,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Replay,18,own_client_rows,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4869001812862783,13.89554999662527,-1.8432132070059395,0.00043067323621636354,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Replay,18,validation,0.0,0.0,0.0,0.07700496806245564,1.0,0.142998352553542,0.0,0.0,0.0,-0.5034145935339862,14.20969722062212,-1.6984625891057028,0.00043067323621636354,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,DoS,19,own_client_rows,1.0,0.9999464366260713,0.9999732175957576,1.0,1.0,1.0,1.0,0.9998787776274245,0.9999393851397737,19.130446367689657,22.22726515587999,18.598958983053535,0.16497668504391844,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,19,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9926362615530794,1.0,0.9963045245191006,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,21.80612836892499,18.459445430961342,0.16497668504391844,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Replay,20,own_client_rows,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5687534471272457,13.577929292130566,-1.7974524864783654,0.00045950880926756715,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Replay,20,validation,0.0,0.0,0.0,0.2685643564356436,1.0,0.42341463414634145,0.0,0.0,0.0,-0.5034145935339862,13.72872803859447,-1.6984625891057028,0.00045950880926756715,4,0.0017222278549775315,0
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,21,own_client_rows,1.0,0.5102543068088597,0.6757197175448126,1.0,1.0,1.0,1.0,1.0,1.0,0.38691912956957547,9.594235477337982,3.2439691858080395,0.0005669445733776967,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,21,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.22256890275611024,0.9988331388564761,0.3640229640654901,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,8.39737775306301,2.3538271393213974,0.0005669445733776967,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,22,own_client_rows,1.0,0.45671267252195735,0.6270456503014643,0.9993730407523511,1.0,0.9996864220758859,0.9993726474278545,0.9993726474278545,0.9993726474278545,0.08603982195501196,6.806349616726788,2.9376203855277603,0.008159536993714776,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Ip Spoofing,22,validation,0.4015503875968992,0.30221703617269546,0.3448735019973369,0.24024698287959584,0.9988331388564761,0.38733031674208146,0.28316242143565995,0.9988331388564761,0.44123711340206184,-0.47038235213681445,6.057849078362018,2.3538271393213974,0.008159536993714776,7,0.24285412641701262,3023
fednova_sgd,0.1,30,102,55,45,Video,22,own_client_rows,1.0,0.9275862068965517,0.962432915921288,1.0,0.9998119122257053,0.9999059472677682,1.0,0.5792476489028213,0.7335741792052086,1.8730047664821707,8.094018049568966,0.34338626777864173,0.008159536993714776,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Video,22,validation,0.23424043373996456,0.9351481851481851,0.37463938499508065,0.06503303368352648,0.9997502497502497,0.12212211194272697,0.7240277624765892,0.5471195471195471,0.6232633126274361,1.8812177405927406,7.9008434599254915,0.3029770217575393,0.008159536993714776,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,DoS,23,own_client_rows,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.764940734418317,30.144384850857378,29.638013078858197,0.0045295104184785795,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,23,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,19.001086717101398,18.459445430961342,0.0045295104184785795,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,24,own_client_rows,0.9998429648241206,1.0,0.9999214762465646,0.9998429648241206,1.0,0.9999214762465646,0.9998429648241206,1.0,0.9999214762465646,34.54926034631695,34.32425985550495,34.30514150109942,0.007500969712416318,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,24,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9999347400478573,1.0,0.9999673689591786,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,18.160752848170972,18.459445430961342,0.007500969712416318,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Video,24,own_client_rows,1.0,0.9816617149882184,0.9907460063071912,1.0,0.9993853088822866,0.9996925599508096,1.0,0.5371375883618482,0.6988802985870435,2.281067513574429,8.967895495306577,0.1935573945633152,0.007500969712416318,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,Video,24,validation,0.23424043373996456,0.9351481851481851,0.37463938499508065,0.06320541760722348,1.0,0.11889596602972399,0.7240277624765892,0.5471195471195471,0.6232633126274361,1.8812177405927406,9.149119760447885,0.3029770217575393,0.007500969712416318,4,0.19767482961431956,9077
fednova_sgd,0.1,30,102,55,45,DoS,25,own_client_rows,1.0,0.9999463461744822,0.9999731723675386,1.0,1.0,1.0,1.0,0.999785384697929,0.9998926808327967,28.11752618977358,28.331545640962013,28.0510675434596,0.008668345331102141,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,25,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.998631327395177,1.0,0.9993151950607085,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,19.04592475988209,18.459445430961342,0.008668345331102141,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Manipulation,26,own_client_rows,1.0,0.8220380302291566,0.9023280706449023,1.0,1.0,1.0,0.0,0.0,0.0,0.32045810946832337,13.779284495368113,-1.801780191065334,0.0009538993601293322,2,0.03261675384001466,0
fednova_sgd,0.1,30,102,55,45,Manipulation,26,validation,0.33434387180597663,0.7934224049331963,0.4704448507007922,0.076850169812811,1.0,0.14273140677717472,0.0,0.0,0.0,0.24994091727873283,13.47368650838258,-1.908165550427961,0.0009538993601293322,2,0.03261675384001466,0
fednova_sgd,0.1,30,102,55,45,DoS,27,own_client_rows,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999380509044568,0.999969024492776,18.783052746336153,19.955329309223334,18.416175544930795,0.052553296975706494,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,27,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9991522844846324,1.0,0.9995759625107369,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,20.200171964398372,18.459445430961342,0.052553296975706494,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,28,own_client_rows,1.0,0.9999544792425346,0.9999772391032207,1.0,1.0,1.0,1.0,0.9998634377276038,0.99993171420117,25.451560579593046,25.827904508831026,25.34362517354789,0.01021709465788453,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,DoS,28,validation,0.9999347386282059,0.999978245262906,0.9999564914723286,0.9991740028257798,1.0,0.9995868307745835,0.9999564876860152,0.99989122631453,0.9999238559354299,18.95871035879,19.107707703352403,18.459445430961342,0.01021709465788453,9,0.4659382118782097,45964
fednova_sgd,0.1,30,102,55,45,Manipulation,29,own_client_rows,1.0,0.8459302325581395,0.9165354330708662,0.9805225653206651,1.0,0.9901655073159031,0.0,0.0,0.0,0.31865961237471235,11.73281742066376,-1.775577279024346,0.03166285447988533,2,0.03261675384001466,0
fednova_sgd,0.1,30,102,55,45,Manipulation,29,validation,0.33434387180597663,0.7934224049331963,0.4704448507007922,0.21665553328879983,1.0,0.3561493411420205,0.0,0.0,0.0,0.24994091727873283,11.472029965313464,-1.908165550427961,0.03166285447988533,2,0.03261675384001466,0
fednova_sgd,0.1,30,102,55,45,Regular,29,own_client_rows,1.0,0.6920093918048928,0.8179734641622948,1.0,0.9951071726122851,0.9975475866886346,1.0,0.9950920245398773,0.997539975399754,0.7640113918977931,5.69563263616697,5.728951280012119,0.03166285447988533,7,0.40363709594153263,184024
fednova_sgd,0.1,30,102,55,45,Regular,29,validation,0.9992691315563199,0.6854684117706041,0.8131443704716959,0.9177127145077326,0.9961189328834913,0.9553097432735521,0.917467286875625,0.9958417138037406,0.9550492837243505,0.7286903830945575,5.673865035319627,5.686486314058989,0.03166285447988533,7,0.40363709594153263,184024
fedavg_sgd,0.3,15,103,11,45,Ip Spoofing,0,own_client_rows,0.9626436781609196,0.3798185941043084,0.5447154471544715,0.9293361884368309,0.49206349206349204,0.6434395848776872,0.9572649572649573,0.38095238095238093,0.5450121654501217,-0.14810043992369082,0.759006906799178,-0.07592965469879358,0.09995339799323015,3,0.24641950549782757,106
fedavg_sgd,0.3,15,103,11,45,Ip Spoofing,0,validation,0.5348837209302325,0.05367561260210035,0.0975609756097561,0.2735294117647059,0.10851808634772463,0.15538847117794485,0.4339622641509434,0.05367561260210035,0.09553478712357218,-1.1457963941255835,-1.5334424226954493,-1.1621134345144764,0.09995339799323015,3,0.24641950549782757,106
fedavg_sgd,0.3,15,103,11,45,Manipulation,0,own_client_rows,0.6606136505948653,0.9915413533834586,0.79293498684705,0.699536730641959,0.993421052631579,0.8209708737864078,0.6701639344262295,0.9605263157894737,0.7894940131324836,1.1945634426030898,4.655946659862547,0.8182714935532189,0.09995339799323015,4,0.49856473260587075,2641
fedavg_sgd,0.3,15,103,11,45,Manipulation,0,validation,0.3423008849557522,0.9938335046248715,0.5092153765139548,0.332986832986833,0.987667009249743,0.49805649131899454,0.36046951912154485,0.9784172661870504,0.5268400664084117,1.132120914596448,3.7976417972764644,0.7902177142214799,0.09995339799323015,4,0.49856473260587075,2641
fedavg_sgd,0.3,15,103,11,45,Password Cracking,0,own_client_rows,1.0,0.9999718636795273,0.9999859316418478,1.0,0.9999718636795273,0.9999859316418478,1.0,0.9999718636795273,0.9999859316418478,13.75645420813843,14.519742993671526,13.59734148865315,0.09995339799323015,1,0.09995339799323015,0
fedavg_sgd,0.3,15,103,11,45,Password Cracking,0,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.09995339799323015,1,0.09995339799323015,0
fedavg_sgd,0.3,15,103,11,45,Regular,0,own_client_rows,1.0,0.9951130633748111,0.9975505465254573,1.0,0.997570655781698,0.9987838506681751,1.0,0.9941949972458016,0.9970890495853135,6.876636850115111,8.265551951949831,7.362198522310773,0.09995339799323015,10,0.7143478370064582,179956
fedavg_sgd,0.3,15,103,11,45,Regular,0,validation,0.9296829303285473,0.9937360284532945,0.9606429412452283,0.9093021504566627,0.997115741914935,0.9511865074341337,0.9351008024183689,0.992544576238196,0.9629667779694818,6.8821330805491,8.263143045966757,7.3610136845586025,0.09995339799323015,10,0.7143478370064582,179956
fedavg_sgd,0.3,15,103,11,45,Injection,1,own_client_rows,0.0,0.0,0.0,0.85580204778157,1.0,0.9222988505747126,0.0,0.0,0.0,-1.457892679383724,13.916667964855433,-1.0218319650423728,0.011585389108152933,3,0.042880822576579374,0
fedavg_sgd,0.3,15,103,11,45,Injection,1,validation,0.0,0.0,0.0,0.0559297411516112,1.0,0.10593458820586579,0.0,0.0,0.0,-1.886168208567001,14.614826224911452,-1.4241558556855076,0.011585389108152933,3,0.042880822576579374,0
fedavg_sgd,0.3,15,103,11,45,Regular,1,own_client_rows,1.0,0.9922198519262141,0.9960947341899723,1.0,0.9927217969632325,0.9963476070528967,1.0,0.9897101267411218,0.9948284561049445,6.858021611086711,7.009549169372464,7.335525523545667,0.011585389108152933,10,0.7143478370064582,179956
fedavg_sgd,0.3,15,103,11,45,Regular,1,validation,0.9296829303285473,0.9937360284532945,0.9606429412452283,0.9280363536215919,0.9937714181230499,0.959779658265236,0.9351008024183689,0.992544576238196,0.9629667779694818,6.8821330805491,7.031340415306991,7.3610136845586025,0.011585389108152933,10,0.7143478370064582,179956
