algorithm,alpha,n_clients,partition_seed,model_seed,round,val_macro_f1,val_loss,diverged,diverged_at
fednova_sgd,0.1,30,102,33,17,0.38118658561032465,0.08032612490950647,False,
fednova_sgd,0.1,30,102,33,18,0.3112482225654122,0.05871133616445335,False,
fednova_sgd,0.1,30,102,33,19,0.3794930209161004,0.08935935663098322,False,
fednova_sgd,0.1,30,102,33,20,0.3225796229958604,0.05712644765285089,False,
fednova_sgd,0.1,30,102,33,21,0.37968945513212005,0.07892138353419657,False,
fednova_sgd,0.1,30,102,33,22,0.35904989630981565,0.05333567640008712,False,
fednova_sgd,0.1,30,102,33,23,0.3800307789539685,0.07448671601431965,False,
fednova_sgd,0.1,30,102,33,24,0.34662230491013374,0.056367115472650726,False,
fednova_sgd,0.1,30,102,33,25,0.3795854599059715,0.07993444956060212,False,
fednova_sgd,0.1,30,102,33,26,0.35006101279621554,0.053948924220795114,False,
fednova_sgd,0.1,30,102,33,27,0.3830322265106219,0.07511022648199317,False,
fednova_sgd,0.1,30,102,33,28,0.3559440940788129,0.05355268685607743,False,
fednova_sgd,0.1,30,102,33,29,0.3870987772979456,0.07483039869463287,False,
fednova_sgd,0.1,30,102,33,30,0.3568534914126029,0.05177435120103237,False,
fednova_sgd,0.1,30,102,33,31,0.3851081046979252,0.07237433225548713,False,
fednova_sgd,0.1,30,102,33,32,0.369953678886029,0.0523120742783875,False,
fednova_sgd,0.1,30,102,33,33,0.38822677208121975,0.07389719052931229,False,
fednova_sgd,0.1,30,102,33,34,0.3562789096941033,0.05230183088914506,False,
fednova_sgd,0.1,30,102,33,35,0.38380645110907685,0.07222281641847753,False,
fednova_sgd,0.1,30,102,33,36,0.3707785394558533,0.05027224728854853,False,
fednova_sgd,0.1,30,102,33,37,0.38373057688839396,0.07291045348565373,False,
fednova_sgd,0.1,30,102,33,38,0.37276897053383823,0.050128663604372056,False,
fednova_sgd,0.1,30,102,33,39,0.3901942542229993,0.07086566307837702,False,
fednova_sgd,0.1,30,102,33,40,0.4059876752431449,0.04944992660806906,False,
fednova_sgd,0.1,30,102,33,41,0.3885158498621706,0.06860169906556848,False,
fednova_sgd,0.1,30,102,33,42,0.3632373356610961,0.05096273158309097,False,
fednova_sgd,0.1,30,102,33,43,0.3899700715780831,0.07064915201359902,False,
fednova_sgd,0.1,30,102,33,44,0.372554041387758,0.05078580355482307,False,
fednova_sgd,0.1,30,102,33,45,0.39176616059226,0.06507262378988996,False,
fednova_sgd,0.1,30,102,44,1,0.20751373465241313,0.193536456773233,False,
fednova_sgd,0.1,30,102,44,2,0.01761094831230177,0.13600641566955876,False,
fednova_sgd,0.1,30,102,44,3,0.26612648225842844,0.12578029561555307,False,
fednova_sgd,0.1,30,102,44,4,0.19677423427673785,0.0914222982228999,False,
fednova_sgd,0.1,30,102,44,5,0.31914882117943655,0.10068351769769619,False,
fednova_sgd,0.1,30,102,44,6,0.26490194501819975,0.08608855221795261,False,
fednova_sgd,0.1,30,102,44,7,0.3149481501172214,0.09524140877833734,False,
fednova_sgd,0.1,30,102,44,8,0.3142701650075322,0.06792694828510545,False,
fednova_sgd,0.1,30,102,44,9,0.3603069852495106,0.0951899931218533,False,
fednova_sgd,0.1,30,102,44,10,0.3012584340386251,0.06508795055886696,False,
fednova_sgd,0.1,30,102,44,11,0.3701112688501083,0.09035559988056473,False,
fednova_sgd,0.1,30,102,44,12,0.3225331235844273,0.05881266318909975,False,
fednova_sgd,0.1,30,102,44,13,0.38088045195313824,0.08240042606287191,False,
fednova_sgd,0.1,30,102,44,14,0.33335118726104074,0.054027623143824005,False,
fednova_sgd,0.1,30,102,44,15,0.3733932495047588,0.07751715905067096,False,
fednova_sgd,0.1,30,102,44,16,0.31685978344631693,0.058784332641469726,False,
fednova_sgd,0.1,30,102,44,17,0.3749526557427669,0.08676959448132945,False,
fednova_sgd,0.1,30,102,44,18,0.31737715811642186,0.0639286787928883,False,
fednova_sgd,0.1,30,102,44,19,0.37735996769047236,0.08270943411486774,False,
fednova_sgd,0.1,30,102,44,20,0.32877155506189104,0.054662625233936585,False,
fednova_sgd,0.1,30,102,44,21,0.38216906295653785,0.0774797224046641,False,
fednova_sgd,0.1,30,102,44,22,0.3266157638979103,0.05546459399968237,False,
fednova_sgd,0.1,30,102,44,23,0.38422742920505687,0.08032331134598929,False,
fednova_sgd,0.1,30,102,44,24,0.33732721524974846,0.05629847058807308,False,
fednova_sgd,0.1,30,102,44,25,0.3899435223943565,0.07846470368778094,False,
fednova_sgd,0.1,30,102,44,26,0.3333463974044839,0.0511803438661897,False,
fednova_sgd,0.1,30,102,44,27,0.403387767806979,0.07527816728210396,False,
fednova_sgd,0.1,30,102,44,28,0.3522069821520799,0.05378665243500846,False,
fednova_sgd,0.1,30,102,44,29,0.39646295292435496,0.07294981719843727,False,
fednova_sgd,0.1,30,102,44,30,0.342185771423765,0.053250531391251577,False,
fednova_sgd,0.1,30,102,44,31,0.3944480865111911,0.07525193217326513,False,
fednova_sgd,0.1,30,102,44,32,0.34983068289437824,0.05459572959980387,False,
fednova_sgd,0.1,30,102,44,33,0.3888157654697752,0.07373829765971422,False,
fednova_sgd,0.1,30,102,44,34,0.3717752905885285,0.050437498030041036,False,
fednova_sgd,0.1,30,102,44,35,0.39210425209892974,0.07034138335377237,False,
fednova_sgd,0.1,30,102,44,36,0.3557364499574535,0.05477324570564912,False,
fednova_sgd,0.1,30,102,44,37,0.3976231710566843,0.07264140503293394,False,
fednova_sgd,0.1,30,102,44,38,0.366459329613124,0.04967491487353082,False,
fednova_sgd,0.1,30,102,44,39,0.3937898413219897,0.06840570980426096,False,
fednova_sgd,0.1,30,102,44,40,0.3689440128235569,0.04970023608012418,False,
fednova_sgd,0.1,30,102,44,41,0.4013719583493194,0.0698938973397484,False,
fednova_sgd,0.1,30,102,44,42,0.35252785938629383,0.05185955540786298,False,
fednova_sgd,0.1,30,102,44,43,0.4096846000286746,0.06720904750882137,False,
fednova_sgd,0.1,30,102,44,44,0.3767509003354833,0.04819571135492934,False,
fednova_sgd,0.1,30,102,44,45,0.4124190785924641,0.06695331217239994,False,
fednova_sgd,0.1,30,102,55,1,0.20762791109868037,0.23077818581862247,False,
fednova_sgd,0.1,30,102,55,2,0.016816258997273313,0.1276419963460523,False,
fednova_sgd,0.1,30,102,55,3,0.26190021888688825,0.12556601357959338,False,
fednova_sgd,0.1,30,102,55,4,0.22387832892356402,0.08942574818643548,False,
fednova_sgd,0.1,30,102,55,5,0.3154270391110479,0.10106848258275603,False,
fednova_sgd,0.1,30,102,55,6,0.2783660917353104,0.07976681534105774,False,
fednova_sgd,0.1,30,102,55,7,0.3041501174856437,0.10457563123664317,False,
fednova_sgd,0.1,30,102,55,8,0.28288101105526364,0.07026203043855322,False,
fednova_sgd,0.1,30,102,55,9,0.3298732167820851,0.09859133013947091,False,
fednova_sgd,0.1,30,102,55,10,0.2874897530567093,0.06123845968046917,False,
fednova_sgd,0.1,30,102,55,11,0.3588908257240578,0.09190666978496295,False,
fednova_sgd,0.1,30,102,55,12,0.30521359809536064,0.05686003075063867,False,
fednova_sgd,0.1,30,102,55,13,0.38143012616741934,0.08596792131392621,False,
fednova_sgd,0.1,30,102,55,14,0.33130507680767196,0.05530262802298203,False,
fednova_sgd,0.1,30,102,55,15,0.37545124192284407,0.0815673418497088,False,
fednova_sgd,0.1,30,102,55,16,0.33909686028721736,0.059175732732094824,False,
fednova_sgd,0.1,30,102,55,17,0.3779609619962103,0.08228690707146864,False,
fednova_sgd,0.1,30,102,55,18,0.3195794791363991,0.058692575270328624,False,
fednova_sgd,0.1,30,102,55,19,0.38363451649476515,0.07928445118314506,False,
fednova_sgd,0.1,30,102,55,20,0.33814675054985405,0.06072283444142981,False,
fednova_sgd,0.1,30,102,55,21,0.38513699440603133,0.07814230977569454,False,
fednova_sgd,0.1,30,102,55,22,0.33664771365531254,0.05512582267462762,False,
fednova_sgd,0.1,30,102,55,23,0.38796745312732084,0.07829112957805275,False,
fednova_sgd,0.1,30,102,55,24,0.34580502280582,0.05623310520419762,False,
fednova_sgd,0.1,30,102,55,25,0.3812871448586939,0.0771613617208983,False,
fednova_sgd,0.1,30,102,55,26,0.34770032479588014,0.05303196074059127,False,
fednova_sgd,0.1,30,102,55,27,0.3806829549224876,0.07563742306565649,False,
fednova_sgd,0.1,30,102,55,28,0.3495063796231281,0.05151980730143826,False,
fednova_sgd,0.1,30,102,55,29,0.38411893815390147,0.07454490369219646,False,
fednova_sgd,0.1,30,102,55,30,0.3700628411731193,0.05312234419966212,False,
fednova_sgd,0.1,30,102,55,31,0.38745837903674546,0.07286615539814541,False,
fednova_sgd,0.1,30,102,55,32,0.3667855913443516,0.050813944306783244,False,
fednova_sgd,0.1,30,102,55,33,0.3917110909851095,0.07238330828545851,False,
fednova_sgd,0.1,30,102,55,34,0.35118782674707727,0.05116889116046054,False,
fednova_sgd,0.1,30,102,55,35,0.3894894214158346,0.07305345859843813,False,
fednova_sgd,0.1,30,102,55,36,0.3692863243868288,0.051157808894225124,False,
fednova_sgd,0.1,30,102,55,37,0.3850056626135927,0.07346733388483671,False,
fednova_sgd,0.1,30,102,55,38,0.3854161934731363,0.0512850442968353,False,
fednova_sgd,0.1,30,102,55,39,0.3906852744343007,0.07050209257028973,False,
fednova_sgd,0.1,30,102,55,40,0.3932137192813474,0.05108809003501537,False,
fednova_sgd,0.1,30,102,55,41,0.3844726792332523,0.06937959731938906,False,
fednova_sgd,0.1,30,102,55,42,0.40864318596807325,0.050623170259489376,False,
fednova_sgd,0.1,30,102,55,43,0.38673245147821783,0.06654871828238328,False,
fednova_sgd,0.1,30,102,55,44,0.39296828325240885,0.051524885367019505,False,
fednova_sgd,0.1,30,102,55,45,0.3886353637678969,0.06888042049795057,False,
fedavg_sgd,0.3,15,103,11,1,0.24551121789911978,0.1285256235663005,False,
fedavg_sgd,0.3,15,103,11,2,0.2482906211412905,0.1408158588445644,False,
fedavg_sgd,0.3,15,103,11,3,0.2882849888451011,0.11066449603183695,False,
fedavg_sgd,0.3,15,103,11,4,0.24991659898380178,0.11785775584981996,False,
fedavg_sgd,0.3,15,103,11,5,0.2867368060356142,0.10355218119620428,False,
fedavg_sgd,0.3,15,103,11,6,0.26748800694262925,0.10684678989972425,False,
fedavg_sgd,0.3,15,103,11,7,0.4015579150908927,0.0887070309125776,False,
fedavg_sgd,0.3,15,103,11,8,0.3692787559709866,0.10130139653551068,False,
fedavg_sgd,0.3,15,103,11,9,0.36581353106344183,0.0859851011304721,False,
fedavg_sgd,0.3,15,103,11,10,0.37955650966367915,0.09021695751629062,False,
fedavg_sgd,0.3,15,103,11,11,0.3939876061297683,0.0769426080486733,False,
fedavg_sgd,0.3,15,103,11,12,0.39080549558784433,0.0828526760436374,False,
fedavg_sgd,0.3,15,103,11,13,0.43571381234862255,0.07029640109080605,False,
fedavg_sgd,0.3,15,103,11,14,0.3899295317989029,0.07851624808572201,False,
fedavg_sgd,0.3,15,103,11,15,0.3928618315817838,0.06930081835484775,False,
fedavg_sgd,0.3,15,103,11,16,0.3954886029443024,0.06936715816784582,False,
fedavg_sgd,0.3,15,103,11,17,0.4151264314942791,0.06394515973233326,False,
fedavg_sgd,0.3,15,103,11,18,0.399699764221585,0.0681987285083458,False,
fedavg_sgd,0.3,15,103,11,19,0.4135082818435033,0.06328469993130476,False,
fedavg_sgd,0.3,15,103,11,20,0.40135590415467776,0.06232203636194779,False,
fedavg_sgd,0.3,15,103,11,21,0.4049996534861491,0.06297731639296503,False,
fedavg_sgd,0.3,15,103,11,22,0.4094625360090008,0.06389975755690994,False,
fedavg_sgd,0.3,15,103,11,23,0.4704590264308922,0.058145488359184795,False,
fedavg_sgd,0.3,15,103,11,24,0.41906601687120015,0.07530846510385705,False,
fedavg_sgd,0.3,15,103,11,25,0.41843926758847316,0.0583832088805997,False,
fedavg_sgd,0.3,15,103,11,26,0.4066841761346997,0.06715945785835074,False,
fedavg_sgd,0.3,15,103,11,27,0.4546783675053408,0.05665417047862919,False,
fedavg_sgd,0.3,15,103,11,28,0.4135551544527053,0.06870574311371237,False,
fedavg_sgd,0.3,15,103,11,29,0.4674844695022046,0.057376041169317306,False,
fedavg_sgd,0.3,15,103,11,30,0.4115525022067554,0.07284425233660632,False,
fedavg_sgd,0.3,15,103,11,31,0.4193956077562286,0.05737783573679515,False,
fedavg_sgd,0.3,15,103,11,32,0.42248041150550975,0.057651645742814936,False,
fedavg_sgd,0.3,15,103,11,33,0.43145630396412427,0.06406567298402868,False,
fedavg_sgd,0.3,15,103,11,34,0.4554998426647139,0.05513796995116178,False,
fedavg_sgd,0.3,15,103,11,35,0.42288995272562396,0.05653665944763398,False,
fedavg_sgd,0.3,15,103,11,36,0.42772711439345223,0.05811724760722898,False,
fedavg_sgd,0.3,15,103,11,37,0.43638169568983476,0.05818964235318297,False,
fedavg_sgd,0.3,15,103,11,38,0.4483394181019198,0.0543463650132813,False,
fedavg_sgd,0.3,15,103,11,39,0.42256709227044165,0.05762501730062933,False,
fedavg_sgd,0.3,15,103,11,40,0.42242194308002823,0.0569234358076687,False,
fedavg_sgd,0.3,15,103,11,41,0.4313847531623124,0.054752127154151044,False,
fedavg_sgd,0.3,15,103,11,42,0.4270997387421194,0.05818848189727734,False,
fedavg_sgd,0.3,15,103,11,43,0.42966755176230503,0.06265555890752776,False,
fedavg_sgd,0.3,15,103,11,44,0.4281692852729067,0.05869963245616154,False,
fedavg_sgd,0.3,15,103,11,45,0.4520960937822418,0.05468933772957531,False,
fedavg_sgd,0.3,15,103,22,1,0.24583158385452863,0.12798749178668145,False,
fedavg_sgd,0.3,15,103,22,2,0.24623210939044662,0.13141319204124285,False,
fedavg_sgd,0.3,15,103,22,3,0.2533017200031057,0.11406663632186632,False,
fedavg_sgd,0.3,15,103,22,4,0.25446615741770556,0.11515054692299342,False,
fedavg_sgd,0.3,15,103,22,5,0.29550513059825706,0.10465537774266592,False,
fedavg_sgd,0.3,15,103,22,6,0.29509028462260006,0.11877209580437577,False,
fedavg_sgd,0.3,15,103,22,7,0.38555041413152696,0.09122037531394304,False,
fedavg_sgd,0.3,15,103,22,8,0.38805634920566573,0.09902019886759343,False,
fedavg_sgd,0.3,15,103,22,9,0.39701684891173045,0.08665818049677275,False,
fedavg_sgd,0.3,15,103,22,10,0.3946116697125238,0.09122926880781146,False,
fedavg_sgd,0.3,15,103,22,11,0.4350148836235892,0.07702987444431668,False,
fedavg_sgd,0.3,15,103,22,12,0.3962113940420261,0.08724976204154086,False,
fedavg_sgd,0.3,15,103,22,13,0.4495271663341789,0.07334427864951676,False,
fedavg_sgd,0.3,15,103,22,14,0.4040088515494975,0.08551645945554798,False,
fedavg_sgd,0.3,15,103,22,15,0.4141338194915158,0.06782077294790943,False,
fedavg_sgd,0.3,15,103,22,16,0.40540286107380713,0.07647851963797533,False,
fedavg_sgd,0.3,15,103,22,17,0.4120592477081874,0.063009274370975,False,
fedavg_sgd,0.3,15,103,22,18,0.41064391863920746,0.073785683807949,False,
fedavg_sgd,0.3,15,103,22,19,0.46077587503278544,0.06101405806148575,False,
fedavg_sgd,0.3,15,103,22,20,0.41114928867313744,0.08269489568156808,False,
fedavg_sgd,0.3,15,103,22,21,0.40438742200508165,0.06627713957996363,False,
fedavg_sgd,0.3,15,103,22,22,0.4215046847868254,0.06102908579574067,False,
fedavg_sgd,0.3,15,103,22,23,0.4130998985902973,0.06085262148471296,False,
fedavg_sgd,0.3,15,103,22,24,0.4215688578493755,0.05991112016223349,False,
fedavg_sgd,0.3,15,103,22,25,0.4225188910978734,0.05900714153289746,False,
fedavg_sgd,0.3,15,103,22,26,0.41732749685823783,0.06283930229943767,False,
fedavg_sgd,0.3,15,103,22,27,0.4193518521745815,0.0583816596294073,False,
fedavg_sgd,0.3,15,103,22,28,0.41835259971500766,0.0646367836552852,False,
fedavg_sgd,0.3,15,103,22,29,0.4678426211885465,0.05477486111677151,False,
fedavg_sgd,0.3,15,103,22,30,0.4236472753263908,0.06137434184601049,False,
fedavg_sgd,0.3,15,103,22,31,0.4679497139539401,0.05434126177939831,False,
fedavg_sgd,0.3,15,103,22,32,0.4330162494482663,0.06336270010264398,False,
fedavg_sgd,0.3,15,103,22,33,0.4304108868678597,0.05529551699395263,False,
fedavg_sgd,0.3,15,103,22,34,0.42460699938155466,0.06242480895948164,False,
fedavg_sgd,0.3,15,103,22,35,0.42293629025550833,0.05899601134580155,False,
fedavg_sgd,0.3,15,103,22,36,0.4311051292298107,0.061576385449378455,False,
fedavg_sgd,0.3,15,103,22,37,0.4945322451863925,0.05105919561060522,False,
fedavg_sgd,0.3,15,103,22,38,0.43147386110677294,0.06759858135639787,False,
fedavg_sgd,0.3,15,103,22,39,0.45541689502949534,0.05341011857200817,False,
fedavg_sgd,0.3,15,103,22,40,0.42407137801976513,0.06471531209898053,False,
fedavg_sgd,0.3,15,103,22,41,0.437428910638183,0.05524630768240161,False,
fedavg_sgd,0.3,15,103,22,42,0.43640324746405934,0.05975859379795233,False,
fedavg_sgd,0.3,15,103,22,43,0.4554611600497372,0.05283161522979576,False,
fedavg_sgd,0.3,15,103,22,44,0.447275414733665,0.05825897301524295,False,
fedavg_sgd,0.3,15,103,22,45,0.4441178328954055,0.05430630981508207,False,
fedavg_sgd,0.3,15,103,33,1,0.24255032901264809,0.13545647764031532,False,
fedavg_sgd,0.3,15,103,33,2,0.2455572936320404,0.1417600673291412,False,
fedavg_sgd,0.3,15,103,33,3,0.26391618693037544,0.11179895467149056,False,
fedavg_sgd,0.3,15,103,33,4,0.27697538279348005,0.10646994183629713,False,
fedavg_sgd,0.3,15,103,33,5,0.28440661364731973,0.11615359928810723,False,
fedavg_sgd,0.3,15,103,33,6,0.3120845455573548,0.10050463002548811,False,
fedavg_sgd,0.3,15,103,33,7,0.3022077025911679,0.10046948903823688,False,
fedavg_sgd,0.3,15,103,33,8,0.35062960960567746,0.08642327761871192,False,
fedavg_sgd,0.3,15,103,33,9,0.40127357818276504,0.0831730495838714,False,
fedavg_sgd,0.3,15,103,33,10,0.40021575710495744,0.08046230870664069,False,
fedavg_sgd,0.3,15,103,33,11,0.40161335439949497,0.08242124400489835,False,
fedavg_sgd,0.3,15,103,33,12,0.4180346134915461,0.07047021567742114,False,
fedavg_sgd,0.3,15,103,33,13,0.41059949962438336,0.07639441709600958,False,
fedavg_sgd,0.3,15,103,33,14,0.421610133852359,0.06667624609501605,False,
fedavg_sgd,0.3,15,103,33,15,0.4117973278370763,0.07290781407829454,False,
fedavg_sgd,0.3,15,103,33,16,0.42073134019610053,0.06579772737474283,False,
fedavg_sgd,0.3,15,103,33,17,0.42409531904821723,0.07717161517696042,False,
fedavg_sgd,0.3,15,103,33,18,0.4374648701204838,0.06139142593983912,False,
fedavg_sgd,0.3,15,103,33,19,0.4249171380836177,0.06897589314217133,False,
fedavg_sgd,0.3,15,103,33,20,0.42315720448070926,0.059003522823425296,False,
fedavg_sgd,0.3,15,103,33,21,0.42342765552993256,0.07214172243210504,False,
fedavg_sgd,0.3,15,103,33,22,0.43155528385746966,0.056750292969415306,False,
fedavg_sgd,0.3,15,103,33,23,0.43315035359527854,0.06342683223469713,False,
fedavg_sgd,0.3,15,103,33,24,0.43949999941615214,0.05533275376143922,False,
fedavg_sgd,0.3,15,103,33,25,0.43254759616602617,0.06641062732045218,False,
fedavg_sgd,0.3,15,103,33,26,0.4825228868315631,0.055027743752962495,False,
fedavg_sgd,0.3,15,103,33,27,0.4333654971248531,0.06385015369598747,False,
fedavg_sgd,0.3,15,103,33,28,0.44468089854077725,0.056452169010709354,False,
fedavg_sgd,0.3,15,103,33,29,0.43817018124395984,0.06165584735828454,False,
fedavg_sgd,0.3,15,103,33,30,0.44547583812338254,0.05513704549332329,False,
fedavg_sgd,0.3,15,103,33,31,0.4414308525712125,0.05852055303461286,False,
fedavg_sgd,0.3,15,103,33,32,0.4460842075884288,0.054406110826949836,False,
fedavg_sgd,0.3,15,103,33,33,0.4371486090825519,0.060651440235459285,False,
fedavg_sgd,0.3,15,103,33,34,0.48431954433326996,0.05272343699710596,False,
fedavg_sgd,0.3,15,103,33,35,0.4343750015719352,0.07964599521628277,False,
fedavg_sgd,0.3,15,103,33,36,0.48294000999162456,0.05436643362861594,False,
fedavg_sgd,0.3,15,103,33,37,0.43538595055146095,0.06420605026661201,False,
fedavg_sgd,0.3,15,103,33,38,0.4411847547430998,0.05309728614711472,False,
fedavg_sgd,0.3,15,103,33,39,0.44837826167419503,0.05372855972611029,False,
fedavg_sgd,0.3,15,103,33,40,0.4338982532252793,0.060636680990519456,False,
fedavg_sgd,0.3,15,103,33,41,0.489514490860629,0.0526024133679048,False,
fedavg_sgd,0.3,15,103,33,42,0.43046965753486227,0.06896447682876994,False,
fedavg_sgd,0.3,15,103,33,43,0.4507730283903486,0.05380243312363899,False,
fedavg_sgd,0.3,15,103,33,44,0.4372023861540787,0.05989117470648827,False,
fedavg_sgd,0.3,15,103,33,45,0.4870547504311698,0.05326775102782049,False,
fedavg_sgd,0.3,15,103,44,1,0.2450302759146279,0.13037325058138147,False,
fedavg_sgd,0.3,15,103,44,2,0.24713595725682724,0.13035889949095192,False,
fedavg_sgd,0.3,15,103,44,3,0.2724666284635988,0.10661378302772583,False,
fedavg_sgd,0.3,15,103,44,4,0.2500354884056475,0.11367825600261068,False,
fedavg_sgd,0.3,15,103,44,5,0.2824874416353577,0.10007566259027241,False,
fedavg_sgd,0.3,15,103,44,6,0.3308521590294348,0.09437098885530397,False,
fedavg_sgd,0.3,15,103,44,7,0.34016838718944237,0.09258496567201087,False,
fedavg_sgd,0.3,15,103,44,8,0.3404322772795632,0.09202262060328707,False,
fedavg_sgd,0.3,15,103,44,9,0.3669730284191939,0.08031529533508212,False,
fedavg_sgd,0.3,15,103,44,10,0.35297473795416123,0.08441415310122417,False,
fedavg_sgd,0.3,15,103,44,11,0.37196349290823244,0.07917640268315726,False,
fedavg_sgd,0.3,15,103,44,12,0.37667365300578676,0.07665405764346468,False,
fedavg_sgd,0.3,15,103,44,13,0.3970100247611872,0.07049429632405485,False,
fedavg_sgd,0.3,15,103,44,14,0.40595267266814195,0.0717006119708135,False,
fedavg_sgd,0.3,15,103,44,15,0.4408458560174698,0.06430068717340111,False,
fedavg_sgd,0.3,15,103,44,16,0.3905367045260159,0.07335486769485505,False,
fedavg_sgd,0.3,15,103,44,17,0.43600460374969013,0.06328932363275792,False,
fedavg_sgd,0.3,15,103,44,18,0.393258516598494,0.08984912215548639,False,
fedavg_sgd,0.3,15,103,44,19,0.39263804159110344,0.06469249648827513,False,
fedavg_sgd,0.3,15,103,44,20,0.400678287617229,0.06365704867912755,False,
fedavg_sgd,0.3,15,103,44,21,0.41336665220341773,0.05895014638174963,False,
fedavg_sgd,0.3,15,103,44,22,0.41846559073580275,0.06323590426690741,False,
fedavg_sgd,0.3,15,103,44,23,0.4535404064505281,0.05626501068023073,False,
fedavg_sgd,0.3,15,103,44,24,0.42388579045580776,0.07420729133314688,False,
fedavg_sgd,0.3,15,103,44,25,0.41356630077834394,0.05855437025240788,False,
fedavg_sgd,0.3,15,103,44,26,0.4132616763682362,0.06261508789867988,False,
fedavg_sgd,0.3,15,103,44,27,0.45316376549709947,0.05571416663091878,False,
fedavg_sgd,0.3,15,103,44,28,0.4250214529233485,0.06692471927766164,False,
fedavg_sgd,0.3,15,103,44,29,0.4553838520955218,0.0542748819140329,False,
fedavg_sgd,0.3,15,103,44,30,0.4170215243851354,0.07063435495516787,False,
fedavg_sgd,0.3,15,103,44,31,0.43397282517855656,0.05520392014032844,False,
fedavg_sgd,0.3,15,103,44,32,0.42652158363974224,0.060623277627696405,False,
fedavg_sgd,0.3,15,103,44,33,0.46172429844838736,0.052695220565733884,False,
fedavg_sgd,0.3,15,103,44,34,0.42305355705825687,0.07093084701085269,False,
fedavg_sgd,0.3,15,103,44,35,0.4338339190243359,0.05350590518817357,False,
fedavg_sgd,0.3,15,103,44,36,0.42984094216767077,0.057583435582255656,False,
fedavg_sgd,0.3,15,103,44,37,0.43725104194985354,0.05492225999955406,False,
fedavg_sgd,0.3,15,103,44,38,0.4314452102024011,0.05790155696688362,False,
fedavg_sgd,0.3,15,103,44,39,0.4634870625734556,0.053632169052307936,False,
fedavg_sgd,0.3,15,103,44,40,0.433556095564011,0.06309940321260506,False,
fedavg_sgd,0.3,15,103,44,41,0.4853515968902371,0.05240507445963573,False,
fedavg_sgd,0.3,15,103,44,42,0.4359809193733091,0.0721421356671602,False,
fedavg_sgd,0.3,15,103,44,43,0.4598258488024826,0.05235901316483402,False,
fedavg_sgd,0.3,15,103,44,44,0.4266912592309302,0.06031661205483033,False,
fedavg_sgd,0.3,15,103,44,45,0.4309175858903138,0.05573250564062487,False,
fedavg_sgd,0.3,15,103,55,1,0.2423896568640465,0.14743784854163935,False,
fedavg_sgd,0.3,15,103,55,2,0.24618646348226875,0.14062947608994744,False,
fedavg_sgd,0.3,15,103,55,3,0.24757654608557203,0.11754571698646009,False,
fedavg_sgd,0.3,15,103,55,4,0.2542715058391959,0.11063387887485089,False,
fedavg_sgd,0.3,15,103,55,5,0.26702048912563014,0.10836692326482515,False,
fedavg_sgd,0.3,15,103,55,6,0.3176112328498183,0.0947498451030359,False,
fedavg_sgd,0.3,15,103,55,7,0.35047961091137264,0.09509826975533642,False,
fedavg_sgd,0.3,15,103,55,8,0.38886909799249747,0.0841063690095674,False,
fedavg_sgd,0.3,15,103,55,9,0.3811771568005865,0.09003593843933394,False,
fedavg_sgd,0.3,15,103,55,10,0.4448070870834464,0.07767897877830197,False,
fedavg_sgd,0.3,15,103,55,11,0.4002082349578481,0.08909313468690873,False,
fedavg_sgd,0.3,15,103,55,12,0.41939874299095103,0.069310781426225,False,
fedavg_sgd,0.3,15,103,55,13,0.40459774701058215,0.07629415843806064,False,
fedavg_sgd,0.3,15,103,55,14,0.402783169183479,0.06968527716699408,False,
fedavg_sgd,0.3,15,103,55,15,0.41096532724545176,0.07408715523776607,False,
fedavg_sgd,0.3,15,103,55,16,0.4109252474614097,0.06651237382407399,False,
fedavg_sgd,0.3,15,103,55,17,0.4042458446099372,0.06777063310804686,False,
fedavg_sgd,0.3,15,103,55,18,0.41585922313411167,0.06232298650985671,False,
fedavg_sgd,0.3,15,103,55,19,0.4054841269615365,0.06338701458978624,False,
fedavg_sgd,0.3,15,103,55,20,0.4142923983935121,0.06140040149987483,False,
fedavg_sgd,0.3,15,103,55,21,0.4207484681314222,0.06131922017055986,False,
fedavg_sgd,0.3,15,103,55,22,0.42621691242087084,0.06090350461611394,False,
fedavg_sgd,0.3,15,103,55,23,0.4276669978865152,0.058862232656581075,False,
fedavg_sgd,0.3,15,103,55,24,0.43784616615799293,0.05620050205914676,False,
fedavg_sgd,0.3,15,103,55,25,0.4285001137763339,0.06083781657043428,False,
fedavg_sgd,0.3,15,103,55,26,0.47177414836278725,0.054377072394800684,False,
fedavg_sgd,0.3,15,103,55,27,0.41576562993611876,0.0714690542904154,False,
fedavg_sgd,0.3,15,103,55,28,0.48965157470816617,0.052138105353415926,False,
fedavg_sgd,0.3,15,103,55,29,0.4184070031871882,0.06898341349741391,False,
fedavg_sgd,0.3,15,103,55,30,0.42516878882916487,0.05593794023288735,False,
fedavg_sgd,0.3,15,103,55,31,0.41836555469325076,0.06661190296755266,False,
fedavg_sgd,0.3,15,103,55,32,0.46391848905146055,0.05387160300964077,False,
fedavg_sgd,0.3,15,103,55,33,0.4332811561224388,0.06482935159889366,False,
fedavg_sgd,0.3,15,103,55,34,0.4399829803849777,0.054791553627677445,False,
fedavg_sgd,0.3,15,103,55,35,0.4263012992503242,0.0587946072888953,False,
fedavg_sgd,0.3,15,103,55,36,0.49618746162381266,0.05225580078639704,False,
