algorithm,alpha,n_clients,partition_seed,model_seed,class,n_holders,max_local_recall,weighted_local_recall_pre,weighted_local_recall_post,max_local_margin_post,holder_weight_share_this_class,global_recall,global_margin_post_agg,global_recall_pre,global_margin_pre,class_evaluable,local_learning_gain,aggregation_recall_loss,aggregation_margin_change,strict_erosion,practical_erosion,holder_fraction,anchor,gini,hhi
fedavg_sgd,0.1,30,102,33,Injection,3.0,1.0,0.010383669334591507,0.9905771342190047,18.637555611674692,0.0761626549563234,0.0070838252656434,-0.5091294758153778,0.011806375442739,-0.4332993112179014,True,0.9801934648844132,0.9929161747343566,-19.14668508749007,0.0,0.0,0.1,heavy_a0.1_nc30,0.9239845261121857,0.41260822555361426
fedavg_sgd,0.1,30,102,33,Ip Spoofing,7.0,1.0,0.9957273089162605,1.0,24.709907482342555,0.2428541264170126,0.9614935822637106,1.0199716717109102,0.9906651108518086,1.4776487406104142,True,0.0042726910837395105,0.03850641773628938,-23.689935810631646,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8306229449924465,0.176893519765919
fedavg_sgd,0.1,30,102,33,MITM,3.0,1.0,0.10865670145424357,0.9901643162750239,24.695528450790153,0.1078124869193469,0.1040972067866933,-1.030240462145523,0.1230643846780766,-0.9357198102037722,True,0.8815076148207803,0.8959027932133067,-25.725768912935678,0.0,0.0,0.1,heavy_a0.1_nc30,0.9402849842988508,0.5172796280002712
fedavg_sgd,0.1,30,102,33,Manipulation,2.0,1.0,0.04461019651212531,1.0,65.69769319843978,0.0326167538400146,0.2045220966084275,-0.7056352825105987,0.0,-1.1105499738044389,True,0.9553898034878747,0.7954779033915725,-66.40332848095038,0.0,0.0,0.06666666666666667,heavy_a0.1_nc30,0.9334386391251519,0.5000049901894057
fedavg_sgd,0.1,30,102,33,Password Cracking,1.0,1.0,0.9999929659198818,1.0,14.993094879162197,0.0811433025660869,0.0,,0.0,,False,7.034080118151209e-06,,,,,0.03333333333333333,heavy_a0.1_nc30,0.9666666666666667,1.0
fedavg_sgd,0.1,30,102,33,Regular,7.0,0.9995861219627914,0.9869794393317608,0.9819181675529098,10.290634055198534,0.4036370959415326,0.988274222754378,4.937534226142201,0.9869766015300134,4.695628219169699,True,-0.005061271778850962,0.011311899208413356,-5.353099829056333,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8736465451806605,0.26198392568578754
fedavg_sgd,0.1,30,102,33,Replay,4.0,1.0,0.0,1.0,2.972647813174946,0.0017222278549775,0.0,-7.245095586117512,0.0,-7.381680227534562,True,1.0,1.0,-10.217743399292457,1.0,1.0,0.13333333333333333,heavy_a0.1_nc30,0.8695922225222792,0.25043120331669394
fedavg_sgd,0.1,30,102,33,Unauth,3.0,1.0,0.9685996320934782,1.0,27.51814236111111,0.0941709354166879,0.9705488621151273,0.3774377702868767,0.9692101740294512,0.3070855708805273,True,0.03140036790652179,0.029451137884872747,-27.14070459082423,0.0,0.0,0.1,heavy_a0.1_nc30,0.9197606837606838,0.38275555555555557
fedavg_sgd,0.1,30,102,33,Video,4.0,1.0,0.8455317701971161,0.9735033505380567,11.94650226347198,0.1976748296143195,0.8523143523143523,1.3786808487736222,0.8567266067266067,1.3242426518793706,True,0.12797158034094058,0.14768564768564774,-10.567821414698358,0.0,0.0,0.13333333333333333,heavy_a0.1_nc30,0.892333927270278,0.2811618759734052
fedavg_sgd,0.1,30,102,44,DoS,9.0,1.0,0.9999251365509311,0.9999846114331692,35.69545800501432,0.4659382118782097,0.999978245262906,17.916946787233233,0.999956490525812,17.69254612174223,True,5.94748822381197e-05,2.1754737093981902e-05,-17.77851121778109,0.0,0.0,0.3,heavy_a0.1_nc30,0.8974547417288697,0.31830586126763616
fedavg_sgd,0.1,30,102,44,Injection,3.0,1.0,0.025112823936517533,0.9916857066638277,22.704973349381017,0.0761626549563234,0.0047225501770956,-0.6449597211204988,0.011806375442739,-0.2185307562421598,True,0.9665728827273102,0.9952774498229044,-23.349933070501518,0.0,0.0,0.1,heavy_a0.1_nc30,0.9239845261121857,0.41260822555361426
fedavg_sgd,0.1,30,102,44,Ip Spoofing,7.0,1.0,0.9766641085300817,0.9994928143200187,36.25053570114773,0.2428541264170126,0.9918319719953326,0.950962489516482,0.9929988331388564,1.099877160516336,True,0.02282870578993701,0.008168028004667427,-35.29957321163125,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8306229449924465,0.176893519765919
fedavg_sgd,0.1,30,102,44,MITM,3.0,1.0,0.13325969551540887,0.9901746399591549,30.887617281052687,0.1078124869193469,0.1991553678595243,-0.9454342899405886,0.16611098762688,-1.0193967076595725,True,0.856914944443746,0.8008446321404756,-31.833051570993277,0.0,0.0,0.1,heavy_a0.1_nc30,0.9402849842988508,0.5172796280002712
fedavg_sgd,0.1,30,102,44,Manipulation,2.0,1.0,0.15367055037322708,1.0,47.805620733788395,0.0326167538400146,0.1634121274409044,-0.6302117625096352,0.0678314491264131,-0.792580207597315,True,0.8463294496267729,0.8365878725590956,-48.43583249629803,0.0,0.0,0.06666666666666667,heavy_a0.1_nc30,0.9334386391251519,0.5000049901894057
fedavg_sgd,0.1,30,102,44,Password Cracking,1.0,1.0,1.0,1.0,15.378316510387355,0.0811433025660869,0.0,,0.0,,False,0.0,,,,,0.03333333333333333,heavy_a0.1_nc30,0.9666666666666667,1.0
fedavg_sgd,0.1,30,102,44,Regular,7.0,0.9992630952020432,0.9899611047800687,0.9943733374825298,10.333728205157325,0.4036370959415326,0.98979597855386,5.353573087133054,0.9899670286243446,5.29749389873799,True,0.00441223270246105,0.009467116648183116,-4.980155118024271,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8736465451806605,0.26198392568578754
fedavg_sgd,0.1,30,102,44,Replay,4.0,0.3920086393088552,0.0,0.2919254658385142,-0.0675627218710409,0.0017222278549775,0.0,-7.540747407834101,0.0,-7.564380220334101,True,0.2919254658385142,0.3920086393088552,-7.47318468596306,1.0,1.0,0.13333333333333333,heavy_a0.1_nc30,0.8695922225222792,0.25043120331669394
fedavg_sgd,0.1,30,102,44,Unauth,3.0,1.0,0.9878973142350517,1.0,26.31969246031746,0.0941709354166879,0.9825970548862116,0.5508165167996204,0.9799196787148594,0.1698723681959282,True,0.012102685764948329,0.01740294511378837,-25.768875943517838,0.0,0.0,0.1,heavy_a0.1_nc30,0.9197606837606838,0.38275555555555557
fedavg_sgd,0.1,30,102,44,Video,4.0,1.0,0.7457659880195873,0.8750769694426399,12.32939760270464,0.1976748296143195,0.7263569763569764,1.103726026577589,0.73992673992674,1.1354457716762405,True,0.12931098142305264,0.2736430236430236,-11.225671576127052,0.0,0.0,0.13333333333333333,heavy_a0.1_nc30,0.892333927270278,0.2811618759734052
fedavg_sgd,0.1,30,102,55,DoS,9.0,1.0,0.9999754838806003,0.9999558861084182,47.96073603151862,0.4659382118782097,0.999934735788718,16.420295912012964,0.999978245262906,16.975761058884636,True,-1.9597772182078366e-05,6.52642112819457e-05,-31.540440119505657,0.0,0.0,0.3,heavy_a0.1_nc30,0.8974547417288697,0.31830586126763616
fedavg_sgd,0.1,30,102,55,Injection,3.0,1.0,0.006684760849033947,1.0,19.408975509370705,0.0761626549563234,0.0059031877213695,-0.4578839767077737,0.0094451003541912,-0.5505240664431449,True,0.9933152391509661,0.9940968122786304,-19.86685948607848,0.0,0.0,0.1,heavy_a0.1_nc30,0.9239845261121857,0.41260822555361426
fedavg_sgd,0.1,30,102,55,Ip Spoofing,7.0,1.0,0.8604338970031602,0.9629137884692631,40.97506805473808,0.2428541264170126,0.9953325554259044,1.3825405837496354,0.91365227537923,0.6362783995086421,True,0.10247989146610292,0.004667444574095625,-39.59252747098844,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8306229449924465,0.176893519765919
fedavg_sgd,0.1,30,102,55,MITM,3.0,1.0,0.07575749925425516,0.9902476629828663,31.577945619806407,0.1078124869193469,0.1915981329184263,-0.7560866571332981,0.0961695191524042,-1.0317735357567883,True,0.9144901637286111,0.8084018670815737,-32.3340322769397,0.0,0.0,0.1,heavy_a0.1_nc30,0.9402849842988508,0.5172796280002712
fedavg_sgd,0.1,30,102,55,Manipulation,2.0,1.0,0.3678004967518794,1.0,44.09172735860556,0.0326167538400146,0.0184994861253854,-1.0169840202057103,0.3093525179856115,-0.3802943685439483,True,0.6321995032481206,0.9815005138746146,-45.10871137881127,0.0,0.0,0.06666666666666667,heavy_a0.1_nc30,0.9334386391251519,0.5000049901894057
fedavg_sgd,0.1,30,102,55,Password Cracking,1.0,0.9999929659198818,0.9999929659198818,0.9999929659198818,13.497186031361007,0.0811433025660869,0.0,,0.0,,False,0.0,,,,,0.03333333333333333,heavy_a0.1_nc30,0.9666666666666667,1.0
fedavg_sgd,0.1,30,102,55,Regular,7.0,0.9988037915266044,0.9917027405841801,0.9865386816137964,9.561835364159045,0.4036370959415326,0.9903327218784836,4.600384526272406,0.9920196294701576,4.800016754796775,True,-0.005164058970383634,0.008471069648120721,-4.961450837886638,0.0,0.0,0.23333333333333334,heavy_a0.1_nc30,0.8736465451806605,0.26198392568578754
fedavg_sgd,0.1,30,102,55,Replay,4.0,0.4146868250539957,0.0,0.21712125303808613,0.005061444144527,0.0017222278549775,0.0,-8.097604046658986,0.0,-7.445379104262673,True,0.21712125303808613,0.4146868250539957,-8.102665490803513,1.0,1.0,0.13333333333333333,heavy_a0.1_nc30,0.8695922225222792,0.25043120331669394
fedavg_sgd,0.1,30,102,55,Unauth,3.0,1.0,0.987854944668981,1.0,26.911619543650794,0.0941709354166879,0.9705488621151273,0.333073977326134,0.9732262382864793,0.4436856260899718,True,0.01214505533101895,0.029451137884872747,-26.57854556632466,0.0,0.0,0.1,heavy_a0.1_nc30,0.9197606837606838,0.38275555555555557
fedavg_sgd,0.1,30,102,55,Video,4.0,1.0,0.7339838473002767,0.9605209856283322,13.073263097402933,0.1976748296143195,0.7548285048285048,1.0226241857101233,0.7351814851814852,0.9584640823044144,True,0.22653713832805555,0.24517149517149517,-12.05063891169281,0.0,0.0,0.13333333333333333,heavy_a0.1_nc30,0.892333927270278,0.2811618759734052
fedavg_sgd,0.3,15,103,11,DoS,7.0,1.0,0.999910703202018,0.9998078896478199,32.65734379495433,0.7186122461888209,0.999760697891966,19.565790743903236,0.999869471577436,19.545860345465226,True,-0.00010281355419816673,0.00023930210803402296,-13.091553051051093,0.0,0.0,0.4666666666666667,moderate_a0.3_nc15,0.7328787820664249,0.23013546068371868
fedavg_sgd,0.3,15,103,11,Injection,3.0,1.0,0.0,1.0,13.916667964855431,0.0428808225765793,0.0,-1.4241558556855076,0.0,-1.886168208567001,True,1.0,1.0,-15.340823820540939,1.0,1.0,0.2,moderate_a0.3_nc15,0.8445647969052225,0.393674113038696
fedavg_sgd,0.3,15,103,11,Ip Spoofing,3.0,1.0,0.3694650112495237,0.6755742174310282,20.659757573553858,0.2464195054978275,0.0536756126021003,-1.1621134345144764,0.0536756126021003,-1.1457963941255835,True,0.3061092061815045,0.9463243873978997,-21.821871008068335,0.0,0.0,0.2,moderate_a0.3_nc15,0.8645161290322582,0.4545083543348718
