algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
scaffold_weighted,lr=0.05,11,1,0.2615731850707684,0.11834275268730937,0,0,0.0,0.0,22.235862016677856
scaffold_weighted,lr=0.05,11,2,0.2528596784893911,0.10722541297531697,0,0,0.0,0.0,44.41914391517639
scaffold_weighted,lr=0.05,11,3,0.27162638224536717,0.08994350666945942,0,0,0.0,0.0,66.75639390945435
scaffold_weighted,lr=0.05,11,4,0.34079974895376924,0.07601244001178686,0,1300,0.0,0.47096774193548385,89.01321387290955
scaffold_weighted,lr=0.05,11,5,0.3850753780720183,0.0691033693615126,0,565,0.0,0.34838709677419355,111.43571090698242
scaffold_weighted,lr=0.05,11,6,0.3891621472288499,0.06503897652050747,0,657,0.0,0.391705069124424,134.74016284942627
scaffold_weighted,lr=0.05,11,7,0.36115476344806985,0.06337553615572758,0,240,0.0,0.18341013824884791,157.31349968910217
scaffold_weighted,lr=0.05,11,8,0.41928286957407,0.05836485727425753,0,1431,0.0,0.6599078341013825,179.79701495170593
scaffold_weighted,lr=0.05,11,9,0.4196196963416068,0.05471482897040496,0,2386,0.0,0.9566820276497696,202.10715985298157
scaffold_weighted,lr=0.05,11,10,0.41178317938754877,0.05478188145984889,0,1490,0.0,0.6737327188940092,224.64037585258484
scaffold_weighted,lr=0.05,11,11,0.4343966128525543,0.05407123433553746,0,2301,0.0,0.943778801843318,250.0147829055786
scaffold_weighted,lr=0.05,11,12,0.44586839776319476,0.05445043584112227,0,1783,0.0,0.7769585253456222,272.6424870491028
scaffold_weighted,lr=0.05,11,13,0.4415574806873227,0.05525674223901757,0,718,0.0,0.4202764976958525,296.60675382614136
scaffold_weighted,lr=0.05,11,14,0.45517495226057925,0.05443690725663625,0,1565,0.0,0.712442396313364,320.5061287879944
scaffold_weighted,lr=0.05,11,15,0.4622797672137345,0.05318260698933395,0,1250,0.0,0.5972350230414747,343.85395884513855
scaffold_weighted,lr=0.1,11,1,0.25208542623530544,0.1196473465558706,0,0,0.0,0.0,23.899054765701294
scaffold_weighted,lr=0.1,11,2,0.24520714424992196,0.11546768546934681,0,0,0.0,0.0,47.0163369178772
scaffold_weighted,lr=0.1,11,3,0.28726217567188517,0.0874381935565004,0,0,0.0,0.0,69.85873889923096
scaffold_weighted,lr=0.1,11,4,0.3781000062182935,0.06956080138802516,0,2003,0.0,0.8442396313364056,94.2575261592865
scaffold_weighted,lr=0.1,11,5,0.4204828509202347,0.061481941996798135,0,1753,0.0,0.7658986175115208,117.99901986122131
scaffold_weighted,lr=0.1,11,6,0.4316035951879733,0.058615310806556346,0,1171,0.0,0.5686635944700461,142.4229440689087
scaffold_weighted,lr=0.1,11,7,0.4185027351906874,0.05833371266091101,0,496,0.0,0.31152073732718893,165.93065404891968
scaffold_weighted,lr=0.1,11,8,0.43548641699185603,0.055857301865479936,0,868,0.0,0.4645161290322581,187.48553609848022
scaffold_weighted,lr=0.1,11,9,0.4300144658155695,0.05327855943460502,0,2055,0.0,0.880184331797235,208.40915489196777
scaffold_weighted,lr=0.1,11,10,0.4332088981228704,0.05506460419885106,0,1897,0.0,0.840552995391705,231.40031385421753
scaffold_weighted,lr=0.1,11,11,0.40833538347531084,0.0543297010581937,0,2291,0.0,0.9502304147465438,258.8095157146454
scaffold_weighted,lr=0.1,11,12,0.46807304586622905,0.05533997392167558,0,2199,0.0,0.936405529953917,280.46608090400696
scaffold_weighted,lr=0.1,11,13,0.4694530002258379,0.05522234533597001,0,2053,0.0,0.8838709677419355,301.6101961135864
scaffold_weighted,lr=0.1,11,14,0.49160921196718654,0.05469920002369895,0,1590,0.0,0.7096774193548387,322.6593608856201
scaffold_weighted,lr=0.1,11,15,0.49617796415526627,0.0539938383624916,0,1407,0.0,0.6552995391705069,343.68266201019287
scaffold_uniform,lr=0.05,11,1,0.12091933154302975,0.11465927373793618,0,0,0.0,0.0,21.044295072555542
scaffold_uniform,lr=0.05,11,2,0.23063028810019937,0.09590819177906994,0,5,0.0,0.0,42.004348039627075
scaffold_uniform,lr=0.05,11,3,0.24215538657049251,0.08482575281977098,0,122,0.0,0.0064516129032258064,63.041585206985474
scaffold_uniform,lr=0.05,11,4,0.2755873944865898,0.07605249701536505,0,496,0.0,0.1456221198156682,84.13982200622559
scaffold_uniform,lr=0.05,11,5,0.3310309835622982,0.0715518165073426,0,1775,0.0,0.6894009216589861,105.12702584266663
scaffold_uniform,lr=0.05,11,6,0.34622970131811265,0.06817521854584373,0,2132,0.0,0.8820276497695853,126.07232785224915
scaffold_uniform,lr=0.05,11,7,0.3537782777838667,0.0653883090188228,0,2178,0.0,0.8930875576036866,147.49848699569702
scaffold_uniform,lr=0.05,11,8,0.354991523923092,0.06099445156742564,10,2309,0.008221993833504625,0.9142857142857143,168.7706639766693
scaffold_uniform,lr=0.05,11,9,0.3527450958958338,0.057360702534725916,58,2620,0.03802672147995889,0.9447004608294931,189.88063502311707
scaffold_uniform,lr=0.05,11,10,0.36447712533838456,0.054658732667845614,74,2844,0.044193216855087356,0.9834101382488479,212.43306398391724
scaffold_uniform,lr=0.05,11,11,0.38814271114106347,0.05322926163398593,168,2757,0.12024665981500514,0.9834101382488479,239.99183678627014
scaffold_uniform,lr=0.05,11,12,0.3992122302691651,0.05232472966581999,215,2609,0.1644398766700925,0.9714285714285714,267.24820709228516
scaffold_uniform,lr=0.05,11,13,0.4014509237439853,0.05116042814869107,64,2822,0.03905447070914697,0.9861751152073732,294.26474690437317
scaffold_uniform,lr=0.05,11,14,0.4136240262221993,0.05053517901157877,7,2695,0.0041109969167523125,0.9797235023041475,320.5562491416931
scaffold_uniform,lr=0.05,11,15,0.3782416102839729,0.050004067028523266,0,2897,0.0,0.992626728110599,351.0502960681915
scaffold_uniform,lr=0.1,11,1,0.12373252260525687,0.1114615929957669,0,0,0.0,0.0,27.853744745254517
scaffold_uniform,lr=0.1,11,2,0.22532711793270918,0.09928106635329002,0,0,0.0,0.0,56.020493030548096
scaffold_uniform,lr=0.1,11,3,0.24068555271407868,0.08540348005187207,0,0,0.0,0.0,84.12307977676392
scaffold_uniform,lr=0.1,11,4,0.32820449413786207,0.07132720747325963,0,2215,0.0,0.9161290322580645,112.57282876968384
scaffold_uniform,lr=0.1,11,5,0.3294960869597451,0.06488886378579205,0,2334,0.0,0.9354838709677419,141.14004492759705
scaffold_uniform,lr=0.1,11,6,0.3260549831549235,0.059657829212934395,0,2774,0.0,0.9788018433179724,169.67312479019165
scaffold_uniform,lr=0.1,11,7,0.3571814960060306,0.0551092260645943,1,2906,0.0010277492291880781,0.9935483870967742,198.0842318534851
scaffold_uniform,lr=0.1,11,8,0.3813900080745685,0.05249659703961634,133,2796,0.08016443987667009,0.9870967741935484,226.76673889160156
scaffold_uniform,lr=0.1,11,9,0.42478668259314384,0.051431437880612836,358,2443,0.25077081192189105,0.9622119815668203,255.11923098564148
scaffold_uniform,lr=0.1,11,10,0.3990311023103387,0.0510095506258332,93,2644,0.052415210688591986,0.9769585253456221,285.48797273635864
scaffold_uniform,lr=0.1,11,11,0.40962247208318614,0.05122632349467373,17,2494,0.007194244604316547,0.9695852534562212,314.8731119632721
scaffold_uniform,lr=0.1,11,12,0.42009697857129225,0.05096009524718105,2,2438,0.0,0.9649769585253456,343.31108570098877
scaffold_uniform,lr=0.1,11,13,0.42877458156571174,0.04978485360315445,0,2541,0.0,0.9714285714285714,373.08718276023865
scaffold_uniform,lr=0.1,11,14,0.43648554816052104,0.0492463986589793,0,2351,0.0,0.9566820276497696,402.83852791786194
scaffold_uniform,lr=0.1,11,15,0.42146840623685067,0.049424577833947304,0,2376,0.0,0.9594470046082949,432.24035382270813
fednova_sgd,lr=0.05,11,1,0.22717741981321385,0.11211917296709989,0,0,0.0,0.0,29.987181186676025
fednova_sgd,lr=0.05,11,2,0.2568069351669771,0.10158748807441233,0,0,0.0,0.0,61.0917272567749
fednova_sgd,lr=0.05,11,3,0.25766855147077217,0.08829547356830138,0,0,0.0,0.0,90.67742013931274
fednova_sgd,lr=0.05,11,4,0.24828335090517278,0.08862246036816973,0,0,0.0,0.0,118.6932761669159
fednova_sgd,lr=0.05,11,5,0.29490096358328566,0.08247516867665126,0,0,0.0,0.0,148.9015040397644
fednova_sgd,lr=0.05,11,6,0.31745444742731366,0.0815936113111184,0,140,0.0,0.05898617511520737,178.87095403671265
fednova_sgd,lr=0.05,11,7,0.2946580672933193,0.0786094440964224,0,10,0.0,0.003686635944700461,207.8948700428009
fednova_sgd,lr=0.05,11,8,0.37722350394535076,0.07543708268955186,0,831,0.0,0.4525345622119816,239.92828011512756
fednova_sgd,lr=0.05,11,9,0.38368093968828787,0.07280577019258896,0,582,0.0,0.3631336405529954,275.6013460159302
fednova_sgd,lr=0.05,11,10,0.390713340633168,0.07067356559456676,0,1307,0.0,0.6248847926267281,311.6865351200104
fednova_sgd,lr=0.05,11,11,0.39411803137633705,0.06888972513070753,0,1374,0.0,0.647926267281106,345.64058804512024
fednova_sgd,lr=0.05,11,12,0.39348396627775944,0.06846933396844915,0,905,0.0,0.47649769585253454,368.70909309387207
fednova_sgd,lr=0.05,11,13,0.3776720654802271,0.0678295576127822,0,941,0.0,0.4894009216589862,391.16927909851074
fednova_sgd,lr=0.05,11,14,0.4024343182702489,0.06560681618719567,0,1474,0.0,0.6930875576036867,413.6708302497864
fednova_sgd,lr=0.05,11,15,0.3977571143436086,0.06406320287663554,0,2137,0.0,0.9023041474654377,436.2187440395355
fednova_sgd,lr=0.1,11,1,0.2078745103873715,0.12801301382525687,0,0,0.0,0.0,22.502787113189697
fednova_sgd,lr=0.1,11,2,0.2643960441877244,0.09514209831516338,0,0,0.0,0.0,44.93876099586487
fednova_sgd,lr=0.1,11,3,0.28782229521029534,0.09268968337572443,0,0,0.0,0.0,67.62670421600342
fednova_sgd,lr=0.1,11,4,0.29760709854789774,0.08281205109292686,0,0,0.0,0.0,90.15544509887695
fednova_sgd,lr=0.1,11,5,0.3601231297972168,0.07989795360743238,0,415,0.0,0.28110599078341014,112.82768416404724
fednova_sgd,lr=0.1,11,6,0.3804851129535379,0.07289513779766285,0,1703,0.0,0.7622119815668202,135.56024622917175
fednova_sgd,lr=0.1,11,7,0.35447309726930576,0.07339749762544331,0,375,0.0,0.25806451612903225,158.30222702026367
fednova_sgd,lr=0.1,11,8,0.40242949219877805,0.06733439565804612,0,1655,0.0,0.7622119815668202,180.84991312026978
fednova_sgd,lr=0.1,11,9,0.40390813878961296,0.06729647482995935,0,889,0.0,0.47465437788018433,203.5605971813202
fednova_sgd,lr=0.1,11,10,0.40707382514121243,0.0647678842548327,0,1203,0.0,0.5788018433179724,226.40716814994812
fednova_sgd,lr=0.1,11,11,0.4087829132880952,0.06450514285813624,0,1264,0.0,0.6092165898617512,248.9287691116333
fednova_sgd,lr=0.1,11,12,0.41026092028627004,0.06357013916899587,0,1852,0.0,0.8258064516129032,271.5394172668457
fednova_sgd,lr=0.1,11,13,0.40549076949949353,0.06250138756994261,0,1494,0.0,0.6986175115207374,294.3560631275177
fednova_sgd,lr=0.1,11,14,0.4146757703420821,0.06231259437102198,0,1723,0.0,0.7889400921658987,316.9387221336365
fednova_sgd,lr=0.1,11,15,0.4088039253799008,0.059651033716242544,2,2294,0.0,0.9382488479262673,339.59346318244934
fedadam,"client_lr=0.001,server_lr=0.03",11,1,0.025938420215148746,0.1224277173451359,0,1502,0.0,0.0,22.646066904067993
fedadam,"client_lr=0.001,server_lr=0.03",11,2,0.0577769597211574,0.12212597641657803,0,0,0.0,0.0,45.43094301223755
fedadam,"client_lr=0.001,server_lr=0.03",11,3,0.046324722937686816,0.12182441597944729,0,0,0.0,0.0,68.17196798324585
fedadam,"client_lr=0.001,server_lr=0.03",11,4,0.045879925264706495,0.12172315618710887,0,0,0.0,0.0,91.0490620136261
fedadam,"client_lr=0.001,server_lr=0.03",11,5,0.08919821297481066,0.12211880323017062,0,0,0.0,0.0,114.13972401618958
fedadam,"client_lr=0.001,server_lr=0.03",11,6,0.07035486282035203,0.12339170599228859,0,0,0.0,0.0,136.85067510604858
fedadam,"client_lr=0.001,server_lr=0.03",11,7,0.0689841279905159,0.12575639258766189,0,0,0.0,0.0,159.2664749622345
fedadam,"client_lr=0.001,server_lr=0.03",11,8,0.06812418397267522,0.12900961910430608,0,0,0.0,0.0,182.06823992729187
fedadam,"client_lr=0.001,server_lr=0.03",11,9,0.06995181343913238,0.13290233774342802,0,0,0.0,0.0,204.8784899711609
fedadam,"client_lr=0.001,server_lr=0.03",11,10,0.08389263303644519,0.13674464109087403,0,0,0.0,0.0,227.54215002059937
fedadam,"client_lr=0.001,server_lr=0.03",11,11,0.09284123536147224,0.1399303700537577,0,0,0.0,0.0,250.22566986083984
fedadam,"client_lr=0.001,server_lr=0.03",11,12,0.20705303962985028,0.14117167679584153,0,0,0.0,0.0,272.9700291156769
fedadam,"client_lr=0.001,server_lr=0.03",11,13,0.22668886360826532,0.13949956239846795,0,0,0.0,0.0,296.19133281707764
fedadam,"client_lr=0.001,server_lr=0.03",11,14,0.24109874206076012,0.1350223329818111,0,0,0.0,0.0,319.22115898132324
fedadam,"client_lr=0.001,server_lr=0.03",11,15,0.2521314277498657,0.1290022395005898,0,0,0.0,0.0,341.93800616264343
fedadam,"client_lr=0.001,server_lr=0.1",11,1,0.05099422054831989,0.12211155950652645,0,0,0.0,0.0,22.75514578819275
fedadam,"client_lr=0.001,server_lr=0.1",11,2,0.054587202155069244,0.12194804653212067,0,0,0.0,0.0,45.69524383544922
fedadam,"client_lr=0.001,server_lr=0.1",11,3,0.062081813575524225,0.12445697703787648,0,0,0.0,0.0,68.55117988586426
fedadam,"client_lr=0.001,server_lr=0.1",11,4,0.06708747489430864,0.13203740652264936,0,0,0.0,0.0,91.28286790847778
fedadam,"client_lr=0.001,server_lr=0.1",11,5,0.08257340526045291,0.14224220147987438,0,0,0.0,0.0,114.3367600440979
fedadam,"client_lr=0.001,server_lr=0.1",11,6,0.10451517519187403,0.15030687591475742,0,0,0.0,0.0,137.23461174964905
fedadam,"client_lr=0.001,server_lr=0.1",11,7,0.23662812389284774,0.14652273422286366,0,0,0.0,0.0,160.1491677761078
fedadam,"client_lr=0.001,server_lr=0.1",11,8,0.3284295375832382,0.13624769586227103,0,0,0.0,0.0,184.41370487213135
fedadam,"client_lr=0.001,server_lr=0.1",11,9,0.3475563485809825,0.11896319410675574,0,0,0.0,0.0,208.60577511787415
fedadam,"client_lr=0.001,server_lr=0.1",11,10,0.3162363340031157,0.0977483432847722,0,0,0.0,0.0,231.74470806121826
fedadam,"client_lr=0.001,server_lr=0.1",11,11,0.3158744897360155,0.08385994385505534,0,579,0.0,0.19078341013824884,253.2098798751831
fedadam,"client_lr=0.001,server_lr=0.1",11,12,0.3341792575918094,0.07519323817598265,0,2580,0.0,0.8995391705069125,272.0361657142639
fedadam,"client_lr=0.001,server_lr=0.1",11,13,0.37794401931863836,0.07096156537914794,0,1925,0.0,0.7170506912442396,288.82820987701416
fedadam,"client_lr=0.001,server_lr=0.1",11,14,0.32876346988624694,0.07334387459470879,0,0,0.0,0.0,311.78770995140076
fedadam,"client_lr=0.001,server_lr=0.1",11,15,0.34204052882456776,0.07113397456834579,0,0,0.0,0.0,328.7336769104004
fedadam,"client_lr=0.003,server_lr=0.03",11,1,0.06372519002284276,0.12193170745129446,0,0,0.0,0.0,16.742450952529907
fedadam,"client_lr=0.003,server_lr=0.03",11,2,0.06864981729251084,0.12097290426986228,0,0,0.0,0.0,34.061131954193115
fedadam,"client_lr=0.003,server_lr=0.03",11,3,0.1480118784756375,0.12161415167030347,0,0,0.0,0.0,51.07102608680725
fedadam,"client_lr=0.003,server_lr=0.03",11,4,0.07232690761599786,0.12831364649186153,0,0,0.0,0.0,69.5228009223938
fedadam,"client_lr=0.003,server_lr=0.03",11,5,0.09281625745376522,0.14337662771011236,0,0,0.0,0.0,88.48891186714172
fedadam,"client_lr=0.003,server_lr=0.03",11,6,0.20735405673703383,0.15743753853316403,0,0,0.0,0.0,105.22941708564758
fedadam,"client_lr=0.003,server_lr=0.03",11,7,0.23671753227669928,0.15982960663261203,0,0,0.0,0.0,122.71743083000183
fedadam,"client_lr=0.003,server_lr=0.03",11,8,0.2554610860827915,0.15042225529097217,0,0,0.0,0.0,139.4932198524475
fedadam,"client_lr=0.003,server_lr=0.03",11,9,0.338641224526104,0.13820692480198188,0,0,0.0,0.0,156.23540377616882
fedadam,"client_lr=0.003,server_lr=0.03",11,10,0.3363756961695122,0.11643236463892247,0,0,0.0,0.0,173.62588500976562
fedadam,"client_lr=0.003,server_lr=0.03",11,11,0.3679960625899358,0.0906385445768011,0,637,0.0,0.223963133640553,190.42428493499756
fedadam,"client_lr=0.003,server_lr=0.03",11,12,0.35355661419544354,0.0810782259759891,0,3850,0.0,0.9502304147465438,207.04621696472168
fedadam,"client_lr=0.003,server_lr=0.03",11,13,0.36938651911358433,0.07089154352076028,0,2924,0.0,0.9520737327188941,224.36817598342896
fedadam,"client_lr=0.003,server_lr=0.03",11,14,0.3656832347688351,0.06293250726823837,0,2435,0.0,0.8755760368663594,241.16196012496948
fedadam,"client_lr=0.003,server_lr=0.03",11,15,0.3920475216503895,0.06652544032700838,1454,1,0.5210688591983555,0.0,259.18817591667175
fedadam,"client_lr=0.003,server_lr=0.1",11,1,0.057208929910671696,0.12140790524917021,0,0,0.0,0.0,22.777976989746094
fedadam,"client_lr=0.003,server_lr=0.1",11,2,0.07119380874759917,0.13331096065886014,0,0,0.0,0.0,39.535741090774536
fedadam,"client_lr=0.003,server_lr=0.1",11,3,0.09758663150007527,0.17091186935496733,0,0,0.0,0.0,56.09851098060608
fedadam,"client_lr=0.003,server_lr=0.1",11,4,0.24771279009132774,0.16469986991607008,0,0,0.0,0.0,75.64699411392212
fedadam,"client_lr=0.003,server_lr=0.1",11,5,0.26488422766185027,0.14370691768645028,0,0,0.0,0.0,92.35915184020996
fedadam,"client_lr=0.003,server_lr=0.1",11,6,0.28187274343789265,0.09510567784502093,0,5811,0.0,0.9502304147465438,109.9046049118042
fedadam,"client_lr=0.003,server_lr=0.1",11,7,0.3545514599331172,0.06856299129825964,0,2386,0.0,0.7880184331797235,132.89280104637146
fedadam,"client_lr=0.003,server_lr=0.1",11,8,0.29541456643255937,0.08406594737060023,2031,0,0.6937307297019527,0.0,149.7793459892273
fedadam,"client_lr=0.003,server_lr=0.1",11,9,0.3118339788226254,0.10617247953022362,0,0,0.0,0.0,166.4887261390686
fedadam,"client_lr=0.003,server_lr=0.1",11,10,0.2613879166238533,0.09795501365876415,0,0,0.0,0.0,183.68215990066528
fedadam,"client_lr=0.003,server_lr=0.1",11,11,0.3550303192655875,0.07798282552951002,0,0,0.0,0.0,200.3218469619751
fedadam,"client_lr=0.003,server_lr=0.1",11,12,0.35768347339513024,0.08873308003250192,0,2946,0.0,0.9944700460829493,218.82243490219116
fedadam,"client_lr=0.003,server_lr=0.1",11,13,0.3444211900405604,0.07782705180466445,0,3015,0.0,0.9944700460829493,237.47810006141663
fedadam,"client_lr=0.003,server_lr=0.1",11,14,0.3409202423815752,0.06360270554752136,0,2403,0.0,0.9566820276497696,254.10690593719482
fedadam,"client_lr=0.003,server_lr=0.1",11,15,0.32784522126803156,0.06849555834126884,0,0,0.0,0.0,272.78455901145935
