algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
scaffold_weighted,lr=0.3,11,9,0.47106688014841364,0.05764173097979091,1,419,0.0,0.280184331797235,193.47458696365356
scaffold_weighted,lr=0.3,11,10,0.4763329070667182,0.05509048002866749,0,959,0.0,0.49585253456221196,214.41315984725952
scaffold_weighted,lr=0.3,11,11,0.4905370275706154,0.05095383977564319,0,992,0.0,0.4949308755760369,235.32454776763916
scaffold_weighted,lr=0.3,11,12,0.5231740111195677,0.049041018997159166,0,1627,0.0,0.7373271889400922,256.7142667770386
scaffold_weighted,lr=0.3,11,13,0.49455282625125985,0.048883906606995375,3,2215,0.0,0.9502304147465438,278.12108087539673
scaffold_weighted,lr=0.3,11,14,0.48172921019335124,0.04792676910997637,4,2329,0.0,0.9520737327188941,299.5927529335022
scaffold_weighted,lr=0.3,11,15,0.5315237423689028,0.04547069212405262,5,2075,0.0,0.9096774193548387,322.81309175491333
scaffold_uniform,lr=0.2,11,1,0.12971043679884545,0.11224013513805714,0,0,0.0,0.0,21.373862981796265
scaffold_uniform,lr=0.2,11,2,0.2306331303824168,0.10453284083235939,0,0,0.0,0.0,42.44015693664551
scaffold_uniform,lr=0.2,11,3,0.3243758290248693,0.07532692805819773,0,2267,0.0,0.9235023041474655,64.09630703926086
scaffold_uniform,lr=0.2,11,4,0.36628810331731804,0.06201157515467485,280,2037,0.09352517985611511,0.784331797235023,85.26046013832092
scaffold_uniform,lr=0.2,11,5,0.4048913501615632,0.05788923612347895,425,2301,0.20554984583761562,0.9456221198156682,106.35430812835693
scaffold_uniform,lr=0.2,11,6,0.4083587832320806,0.05742462664333046,450,2488,0.2816032887975334,0.9649769585253456,127.21638512611389
scaffold_uniform,lr=0.2,11,7,0.42613838862796627,0.05168124726805262,205,2441,0.13052415210688592,0.9640552995391705,148.21955108642578
scaffold_uniform,lr=0.2,11,8,0.40397801100601183,0.052226716394713345,41,2599,0.010277492291880781,0.9769585253456221,169.50890183448792
scaffold_uniform,lr=0.2,11,9,0.4073390528486493,0.050255712026410236,23,2914,0.0,0.96036866359447,190.68730187416077
scaffold_uniform,lr=0.2,11,10,0.40447871237610145,0.05035884437870568,4396,184,0.7934224049331963,0.13179723502304147,211.6824882030487
scaffold_uniform,lr=0.2,11,11,0.44082932647477974,0.05054866216617531,2428,338,0.7399794450154162,0.1640552995391705,232.8852710723877
scaffold_uniform,lr=0.2,11,12,0.4731495565373771,0.050979366568111875,1412,1170,0.4409044193216855,0.4728110599078341,254.04845118522644
scaffold_uniform,lr=0.2,11,13,0.48149387018005324,0.04944645875379349,717,1718,0.2312435765673176,0.6967741935483871,275.3698570728302
scaffold_uniform,lr=0.2,11,14,0.45759754751422743,0.05036609012573448,22,2399,0.0,0.9576036866359448,296.8735091686249
scaffold_uniform,lr=0.2,11,15,0.43840143772316914,0.04922839411093246,36,2518,0.0,0.9695852534562212,317.75823497772217
scaffold_uniform,lr=0.3,11,1,0.13797632719213818,0.11469414016587406,0,0,0.0,0.0,21.705686807632446
scaffold_uniform,lr=0.3,11,2,0.24488015780481298,0.10707699277693587,0,0,0.0,0.0,44.35973310470581
scaffold_uniform,lr=0.3,11,3,0.32616591513204074,0.0711852247998563,0,2365,0.0,0.9576036866359448,68.23840093612671
scaffold_uniform,lr=0.3,11,4,0.35831267253338916,0.06772134992386741,508,1837,0.19527235354573483,0.7207373271889401,89.31241083145142
scaffold_uniform,lr=0.3,11,5,0.37701593497020436,0.06032236497877599,12,2457,0.003083247687564234,0.9649769585253456,110.16132688522339
scaffold_uniform,lr=0.3,11,6,0.3638389965093162,0.05673804037601814,111,5299,0.06474820143884892,0.9788018433179724,132.2227098941803
scaffold_uniform,lr=0.3,11,7,0.34995916911313474,0.05386207307040889,21,10297,0.0,0.9944700460829493,153.64397192001343
scaffold_uniform,lr=0.3,11,8,0.3819754014820984,0.05045963173420924,105,2850,0.047276464542651594,0.9917050691244239,175.17274403572083
scaffold_uniform,lr=0.3,11,9,0.4097399816134424,0.05243371422725853,167,2785,0.0328879753340185,0.9576036866359448,196.4133288860321
scaffold_uniform,lr=0.3,11,10,0.4023001059964599,0.05375175522616754,2465,485,0.7163412127440905,0.0423963133640553,217.71564984321594
scaffold_uniform,lr=0.3,11,11,0.03504334199753987,nan,0,0,0.0,0.0,238.94781494140625
scaffold_uniform,lr=0.3,11,12,0.03504334199753987,nan,0,0,0.0,0.0,259.99840903282166
scaffold_uniform,lr=0.3,11,13,0.03504334199753987,nan,0,0,0.0,0.0,280.81902980804443
scaffold_uniform,lr=0.3,11,14,0.03504334199753987,nan,0,0,0.0,0.0,302.18766593933105
scaffold_uniform,lr=0.3,11,15,0.03504334199753987,nan,0,0,0.0,0.0,323.35678696632385
fednova_sgd,lr=0.2,11,1,0.2044802160566071,0.16540767689576538,0,0,0.0,0.0,21.215399980545044
fednova_sgd,lr=0.2,11,2,0.3243504391040102,0.08444513333395047,0,0,0.0,0.0,43.17823123931885
fednova_sgd,lr=0.2,11,3,0.27043435281161926,0.10508386604310375,0,259,0.0,0.05806451612903226,64.2083899974823
fednova_sgd,lr=0.2,11,4,0.3689129434804944,0.07089669356213057,0,196,0.0,0.1585253456221198,85.65981698036194
