algorithm,config,seed,round,val_macro_f1,val_loss,per_class_precision_json,per_class_recall_json,per_class_f1_json,per_class_predicted_count_json,comm_multiplier_vs_fedavg,elapsed_seconds,diverged,diverged_stage,diverged_client_id
fedadam,"client_lr=0.001,server_lr=0.03",11,36,0.37939358220389635,0.06438356455381826,"{""DoS"": 0.9994336375716122, ""Injection"": 0.2222222222222222, ""Ip Spoofing"": 0.2849426063470628, ""MITM"": 0.3982600289995167, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9171787462404907, ""Replay"": 0.0, ""Unauth"": 0.3128007699711261, ""Video"": 0.08601975026524117}","{""DoS"": 0.9981290926099158, ""Injection"": 0.089728453364817, ""Ip Spoofing"": 0.9848308051341891, ""MITM"": 0.36630362302733943, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9173356297296819, ""Replay"": 0.0, ""Unauth"": 0.8701472556894244, ""Video"": 0.08774558774558774}","{""DoS"": 0.9987809391122624, ""Injection"": 0.127838519764508, ""Ip Spoofing"": 0.44200052369730297, ""MITM"": 0.38161398633784877, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.917257181276927, ""Replay"": 0.0, ""Unauth"": 0.46017699115044247, ""Video"": 0.0868740984957758}","{""DoS"": 45907, ""Injection"": 342, ""Ip Spoofing"": 2962, ""MITM"": 12414, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 169570, ""Replay"": 0, ""Unauth"": 2078, ""Video"": 12253}",1.0,643.6343939304352,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,37,0.3664475264963156,0.06308807450268941,"{""DoS"": 0.9993248246722133, ""Injection"": 0.12334801762114538, ""Ip Spoofing"": 0.282163251595566, ""MITM"": 0.299127442546393, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9160423300243491, ""Replay"": 0.0, ""Unauth"": 0.31050656660412757, ""Video"": 0.09369135267792696}","{""DoS"": 0.9981726020841039, ""Injection"": 0.06611570247933884, ""Ip Spoofing"": 0.9801633605600933, ""MITM"": 0.360672742090835, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9231041458998118, ""Replay"": 0.0, ""Unauth"": 0.8862115127175368, ""Video"": 0.05402930402930403}","{""DoS"": 0.9987483810581078, ""Injection"": 0.08608762490392007, ""Ip Spoofing"": 0.4381846635367762, ""MITM"": 0.3270296597359847, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9195596802481867, ""Replay"": 0.0, ""Unauth"": 0.459881903438694, ""Video"": 0.06853582554517133}","{""DoS"": 45914, ""Injection"": 454, ""Ip Spoofing"": 2977, ""MITM"": 16274, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 170848, ""Replay"": 0, ""Unauth"": 2132, ""Video"": 6927}",1.0,660.3699700832367,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,38,0.37519906962343225,0.06100619791452107,"{""DoS"": 0.9992812962801638, ""Injection"": 0.13177339901477833, ""Ip Spoofing"": 0.28092524304391553, ""MITM"": 0.42203258339798294, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9124082043126432, ""Replay"": 0.5384615384615384, ""Unauth"": 0.2931297709923664, ""Video"": 0.11275576839355682}","{""DoS"": 0.9981726020841039, ""Injection"": 0.12632821723730814, ""Ip Spoofing"": 0.9778296382730455, ""MITM"": 0.28213677113432617, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9204322258332792, ""Replay"": 0.0064516129032258064, ""Unauth"": 0.7710843373493976, ""Video"": 0.12937062937062938}","{""DoS"": 0.9987266414897206, ""Injection"": 0.1289933694996986, ""Ip Spoofing"": 0.43645833333333334, ""MITM"": 0.33818827708703375, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.916402650826695, ""Replay"": 0.012750455373406194, ""Unauth"": 0.4247787610619469, ""Video"": 0.1204931379390556}","{""DoS"": 45916, ""Injection"": 812, ""Ip Spoofing"": 2983, ""MITM"": 9023, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 171032, ""Replay"": 13, ""Unauth"": 1965, ""Video"": 13782}",1.0,679.1509211063385,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,39,0.4164867934135488,0.058751533336290324,"{""DoS"": 0.9991942333238965, ""Injection"": 0.14919735599622286, ""Ip Spoofing"": 0.3322670931627349, ""MITM"": 0.45185569685958993, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9144934350924151, ""Replay"": 0.5962732919254659, ""Unauth"": 0.25116039195461576, ""Video"": 0.1907074089577229}","{""DoS"": 0.9981508473470098, ""Injection"": 0.18654073199527746, ""Ip Spoofing"": 0.969661610268378, ""MITM"": 0.1289916277691339, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8947570204257377, ""Replay"": 0.2654377880184332, ""Unauth"": 0.6519410977242303, ""Video"": 0.37928737928737927}","{""DoS"": 0.9986722678101125, ""Injection"": 0.1657922350472193, ""Ip Spoofing"": 0.4949374627754616, ""MITM"": 0.20069164265129683, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9045175792953971, ""Replay"": 0.3673469387755102, ""Unauth"": 0.3626209977661951, ""Video"": 0.25380201660074647}","{""DoS"": 45919, ""Injection"": 1059, ""Ip Spoofing"": 2501, ""MITM"": 3853, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 165882, ""Replay"": 483, ""Unauth"": 1939, ""Video"": 23890}",1.0,697.9683310985565,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,40,0.4332518781989904,0.057110464482342915,"{""DoS"": 0.9992159937279498, ""Injection"": 0.18174726989079562, ""Ip Spoofing"": 0.38919514884233736, ""MITM"": 0.5237592397043295, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9310860221951376, ""Replay"": 0.47400346620450606, ""Unauth"": 0.2408256880733945, ""Video"": 0.20449344125034888}","{""DoS"": 0.9981508473470098, ""Injection"": 0.27508854781582054, ""Ip Spoofing"": 0.823803967327888, ""MITM"": 0.07349781432911018, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8561173993311353, ""Replay"": 0.504147465437788, ""Unauth"": 0.5622489959839357, ""Video"": 0.60997335997336}","{""DoS"": 0.9986831365293574, ""Injection"": 0.21888210427430718, ""Ip Spoofing"": 0.5286409584425309, ""MITM"": 0.1289065038009226, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8920293395527777, ""Replay"": 0.4886109870477892, ""Unauth"": 0.337213970293055, ""Video"": 0.30629990385017347}","{""DoS"": 45918, ""Injection"": 1282, ""Ip Spoofing"": 1814, ""MITM"": 1894, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 155890, ""Replay"": 1154, ""Unauth"": 1744, ""Video"": 35830}",1.0,714.8016448020935,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,41,0.4343850128628779,0.05614670577712858,"{""DoS"": 0.9992159937279498, ""Injection"": 0.18940493468795355, ""Ip Spoofing"": 0.40948275862068967, ""MITM"": 0.5273311897106109, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9430545245403902, ""Replay"": 0.4347549331635901, ""Unauth"": 0.23997606223818074, ""Video"": 0.199947868533921}","{""DoS"": 0.9981508473470098, ""Injection"": 0.30814639905548996, ""Ip Spoofing"": 0.6651108518086347, ""MITM"": 0.07290509002000445, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8317398151479584, ""Replay"": 0.6294930875576037, ""Unauth"": 0.536813922356091, ""Video"": 0.7024642024642025}","{""DoS"": 0.9986831365293574, ""Injection"": 0.2346067415730337, ""Ip Spoofing"": 0.5068919519786572, ""MITM"": 0.12809998047256396, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8839063528379353, ""Replay"": 0.5143072289156626, ""Unauth"": 0.3316790736145575, ""Video"": 0.31129064984413335}","{""DoS"": 45918, ""Injection"": 1378, ""Ip Spoofing"": 1392, ""MITM"": 1866, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 149529, ""Replay"": 1571, ""Unauth"": 1671, ""Video"": 42201}",1.0,735.3530828952789,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,42,0.43675077889767494,0.055604789513964054,"{""DoS"": 0.9993900978021739, ""Injection"": 0.1888111888111888, ""Ip Spoofing"": 0.41118188251946214, ""MITM"": 0.5291912158543117, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9377620776502142, ""Replay"": 0.44308681672025724, ""Unauth"": 0.23921085080147966, ""Video"": 0.20653544320082337}","{""DoS"": 0.9981290926099158, ""Injection"": 0.3187721369539551, ""Ip Spoofing"": 0.6779463243873979, ""MITM"": 0.07320145217455731, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.845524091517686, ""Replay"": 0.6350230414746544, ""Unauth"": 0.5194109772423026, ""Video"": 0.6682484182484183}","{""DoS"": 0.9987591971788062, ""Injection"": 0.23715415019762845, ""Ip Spoofing"": 0.5118942731277533, ""MITM"": 0.12861234053631868, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8892576440885095, ""Replay"": 0.521969696969697, ""Unauth"": 0.3275643731532292, ""Video"": 0.3155453348271321}","{""DoS"": 45909, ""Injection"": 1430, ""Ip Spoofing"": 1413, ""MITM"": 1867, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 152865, ""Replay"": 1555, ""Unauth"": 1622, ""Video"": 38865}",1.0,752.2225770950317,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,43,0.44639589280910186,0.05565788193571213,"{""DoS"": 0.9995860566448802, ""Injection"": 0.1743801652892562, ""Ip Spoofing"": 0.39198606271777003, ""MITM"": 0.4231445655997186, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9274259021020946, ""Replay"": 0.4701195219123506, ""Unauth"": 0.24751929437706727, ""Video"": 0.20289073454859238}","{""DoS"": 0.9981290926099158, ""Injection"": 0.24911452184179456, ""Ip Spoofing"": 0.7876312718786465, ""MITM"": 0.17826183596354744, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8759238178375732, ""Replay"": 0.543778801843318, ""Unauth"": 0.6010709504685409, ""Video"": 0.4697802197802198}","{""DoS"": 0.9988570433343856, ""Injection"": 0.20515313563441906, ""Ip Spoofing"": 0.5234587049243893, ""MITM"": 0.2508471042068498, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9009394328216048, ""Replay"": 0.5042735042735043, ""Unauth"": 0.35064427957828975, ""Video"": 0.28338983050847455}","{""DoS"": 45900, ""Injection"": 1210, ""Ip Spoofing"": 1722, ""MITM"": 5686, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 160126, ""Replay"": 1255, ""Unauth"": 1814, ""Video"": 27813}",1.0,770.4284811019897,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,44,0.44208008118907316,0.056329158817655635,"{""DoS"": 0.9996078345933462, ""Injection"": 0.14227642276422764, ""Ip Spoofing"": 0.3805869074492099, ""MITM"": 0.375455018200728, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9257209987460892, ""Replay"": 0.574607329842932, ""Unauth"": 0.2696629213483146, ""Video"": 0.1360506130675774}","{""DoS"": 0.9981290926099158, ""Injection"": 0.12396694214876033, ""Ip Spoofing"": 0.9836639439906651, ""MITM"": 0.32096021338075126, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8970278575683758, ""Replay"": 0.4046082949308756, ""Unauth"": 0.8032128514056225, ""Video"": 0.2022977022977023}","{""DoS"": 0.9988679163128905, ""Injection"": 0.13249211356466878, ""Ip Spoofing"": 0.548828125, ""MITM"": 0.34607549430796886, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9111485889397802, ""Replay"": 0.4748512709572742, ""Unauth"": 0.4037685060565276, ""Video"": 0.16268871556254813}","{""DoS"": 45899, ""Injection"": 738, ""Ip Spoofing"": 2215, ""MITM"": 11538, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 164286, ""Replay"": 764, ""Unauth"": 2225, ""Video"": 17861}",1.0,789.1772360801697,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,45,0.41888390473331855,0.05707482744466197,"{""DoS"": 0.9995860566448802, ""Injection"": 0.05652173913043478, ""Ip Spoofing"": 0.3309996110462855, ""MITM"": 0.37259858442871585, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9268229087711851, ""Replay"": 0.6951219512195121, ""Unauth"": 0.298494623655914, ""Video"": 0.0990794092323995}","{""DoS"": 0.9981290926099158, ""Injection"": 0.030696576151121605, ""Ip Spoofing"": 0.9929988331388565, ""MITM"": 0.3822330888345558, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9015341421838965, ""Replay"": 0.2626728110599078, ""Unauth"": 0.92904953145917, ""Video"": 0.12454212454212454}","{""DoS"": 0.9988570433343856, ""Injection"": 0.03978576893649579, ""Ip Spoofing"": 0.49649941656942825, ""MITM"": 0.3773543502907508, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9140036357547779, ""Replay"": 0.38127090301003347, ""Unauth"": 0.4518229166666667, ""Video"": 0.11036110803732802}","{""DoS"": 45900, ""Injection"": 460, ""Ip Spoofing"": 2571, ""MITM"": 13846, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 164915, ""Replay"": 410, ""Unauth"": 2325, ""Video"": 15099}",1.0,805.8323080539703,False,,
fedavg_sgd,lr=0.5,22,1,0.16191947031989937,0.11389217645068989,"{""DoS"": 0.9588603631809643, ""Injection"": 0.2012842677204248, ""Ip Spoofing"": 0.0, ""MITM"": 0.6367924528301887, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.7675828617623283, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.6591760299625468}","{""DoS"": 0.999390867361368, ""Injection"": 0.9622195985832349, ""Ip Spoofing"": 0.0, ""MITM"": 0.010002222716159146, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.022401660955167185, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.04395604395604396}","{""DoS"": 0.9787061793623572, ""Injection"": 0.3329248366013072, ""Ip Spoofing"": 0.0, ""MITM"": 0.019695090816252096, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.04353283014975156, ""Replay"": 0.0, ""Unauth"": 0.0, ""Video"": 0.08241629594942636}","{""DoS"": 47910, ""Injection"": 4049, ""Ip Spoofing"": 0, ""MITM"": 212, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 4948, ""Replay"": 0, ""Unauth"": 187606, ""Video"": 801}",1.0,18.399179220199585,False,,
fedavg_sgd,lr=0.5,22,2,0.05737503465007275,0.12139238450904795,"{""DoS"": 0.44627514614408453, ""Injection"": 0.004358638811697419, ""Ip Spoofing"": 0.0, ""MITM"": 0.5, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.2636722420597632, ""Replay"": 0.0, ""Unauth"": 0.05740181268882175, ""Video"": 0.0}","{""DoS"": 0.4666826201405356, ""Injection"": 0.987012987012987, ""Ip Spoofing"": 0.0, ""MITM"": 7.40905386382159e-05, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.008275284444470659, ""Replay"": 0.0, ""Unauth"": 0.025435073627844713, ""Video"": 0.0}","{""DoS"": 0.4562507975668893, ""Injection"": 0.008678951466389827, ""Ip Spoofing"": 0.0, ""MITM"": 0.00014815912289799243, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.01604693987258524, ""Replay"": 0.0, ""Unauth"": 0.03525046382189239, ""Video"": 0.0}","{""DoS"": 48069, ""Injection"": 191803, ""Ip Spoofing"": 0, ""MITM"": 2, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 5321, ""Replay"": 0, ""Unauth"": 331, ""Video"": 0}",1.0,37.189579010009766,False,,
fedavg_sgd,lr=0.5,22,3,0.27097784998957253,0.12368002083951314,"{""DoS"": 0.9366519552499231, ""Injection"": 0.1345875542691751, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.878018277019839, ""Replay"": 0.0, ""Unauth"": 0.2608370702541106, ""Video"": 0.0}","{""DoS"": 0.9926468988622272, ""Injection"": 0.43919716646989376, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9979591957107721, ""Replay"": 0.0, ""Unauth"": 0.46720214190093706, ""Video"": 0.0}","{""DoS"": 0.9638368433281933, ""Injection"": 0.20603710883411797, ""Ip Spoofing"": 0.0, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.934154515489645, ""Replay"": 0.0, ""Unauth"": 0.33477218225419664, ""Video"": 0.0}","{""DoS"": 48715, ""Injection"": 2764, ""Ip Spoofing"": 8, ""MITM"": 0, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 192701, ""Replay"": 0, ""Unauth"": 1338, ""Video"": 0}",1.0,53.89333415031433,False,,
fedavg_sgd,lr=0.5,22,4,0.2714774565759052,0.11452290323277195,"{""DoS"": 0.9913207220466647, ""Injection"": 0.0, ""Ip Spoofing"": 0.42190669371196754, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8793366086979126, ""Replay"": 0.0, ""Unauth"": 0.11517113783533765, ""Video"": 0.0}","{""DoS"": 0.9963887136423957, ""Injection"": 0.0, ""Ip Spoofing"": 0.2427071178529755, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9976111972915106, ""Replay"": 0.0, ""Unauth"": 1.0, ""Video"": 0.0}","{""DoS"": 0.9938482570061518, ""Injection"": 0.0, ""Ip Spoofing"": 0.30814814814814817, ""MITM"": 0.0, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9347474066418706, ""Replay"": 0.0, ""Unauth"": 0.20655329738697636, ""Video"": 0.0}","{""DoS"": 46202, ""Injection"": 0, ""Ip Spoofing"": 493, ""MITM"": 0, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 192345, ""Replay"": 0, ""Unauth"": 6486, ""Video"": 0}",1.0,74.76976799964905,False,,
fedavg_sgd,lr=0.5,22,5,0.2836870591064826,0.10856152555108159,"{""DoS"": 0.9865829534703707, ""Injection"": 0.0, ""Ip Spoofing"": 0.2390684410646388, ""MITM"": 0.3333333333333333, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8790717014475428, ""Replay"": 0.0, ""Unauth"": 0.16633221850613156, ""Video"": 0.0}","{""DoS"": 0.9981943568211978, ""Injection"": 0.0, ""Ip Spoofing"": 0.5869311551925321, ""MITM"": 0.0006668148477439431, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9975699093434627, ""Replay"": 0.0, ""Unauth"": 0.998661311914324, ""Video"": 0.0}","{""DoS"": 0.9923546904568802, ""Injection"": 0.0, ""Ip Spoofing"": 0.3397500844309355, ""MITM"": 0.0013309671694764862, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9345795941823969, ""Replay"": 0.0, ""Unauth"": 0.2851681957186544, ""Video"": 0.0}","{""DoS"": 46508, ""Injection"": 0, ""Ip Spoofing"": 2104, ""MITM"": 27, ""Manipulation"": 0, ""Password Cracking"": 7, ""Regular"": 192395, ""Replay"": 0, ""Unauth"": 4485, ""Video"": 0}",1.0,91.39045095443726,False,,
fedavg_sgd,lr=0.5,22,6,0.3288820422190743,0.09768256188739916,"{""DoS"": 0.9894532513749595, ""Injection"": 0.0, ""Ip Spoofing"": 0.26064464783127733, ""MITM"": 0.6884930187770824, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8785339987198768, ""Replay"": 0.0, ""Unauth"": 0.30200501253132833, ""Video"": 0.0}","{""DoS"": 0.9980203189244458, ""Injection"": 0.0, ""Ip Spoofing"": 0.764294049008168, ""MITM"": 0.10594947025264874, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9957886292991076, ""Replay"": 0.0, ""Unauth"": 0.9678714859437751, ""Video"": 0.0}","{""DoS"": 0.9937183208421783, ""Injection"": 0.0, ""Ip Spoofing"": 0.3887240356083086, ""MITM"": 0.18363939899833054, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9334936827845511, ""Replay"": 0.0, ""Unauth"": 0.4603629417382999, ""Video"": 0.0}","{""DoS"": 46365, ""Injection"": 1, ""Ip Spoofing"": 2513, ""MITM"": 2077, ""Manipulation"": 0, ""Password Cracking"": 7, ""Regular"": 192169, ""Replay"": 0, ""Unauth"": 2394, ""Video"": 0}",1.0,108.01037812232971,False,,
fedavg_sgd,lr=0.5,22,7,0.3168949374655773,0.09010984567889543,"{""DoS"": 0.9917383969894892, ""Injection"": 0.0, ""Ip Spoofing"": 0.2691131498470948, ""MITM"": 0.4971131639722864, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8790538359829674, ""Replay"": 0.0, ""Unauth"": 0.2558139534883721, ""Video"": 0.0}","{""DoS"": 0.9975852241825658, ""Injection"": 0.0, ""Ip Spoofing"": 0.8214702450408401, ""MITM"": 0.06379195376750389, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9960304587091028, ""Replay"": 0.0, ""Unauth"": 0.9718875502008032, ""Video"": 0.0}","{""DoS"": 0.9946532183721056, ""Injection"": 0.0, ""Ip Spoofing"": 0.40541318744601207, ""MITM"": 0.11307374088909318, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9338933699808928, ""Replay"": 0.0, ""Unauth"": 0.40502092050209204, ""Video"": 0.0}","{""DoS"": 46238, ""Injection"": 0, ""Ip Spoofing"": 2616, ""MITM"": 1732, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 192102, ""Replay"": 0, ""Unauth"": 2838, ""Video"": 0}",1.0,127.86251401901245,False,,
fedavg_sgd,lr=0.5,22,8,0.3284041155547417,0.08601537020757871,"{""DoS"": 0.9922334717895466, ""Injection"": 0.0, ""Ip Spoofing"": 0.2707622298065984, ""MITM"": 0.5859004739336493, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8767954252978538, ""Replay"": 0.0, ""Unauth"": 0.3274215552523875, ""Video"": 0.0}","{""DoS"": 0.9977810168164117, ""Injection"": 0.0, ""Ip Spoofing"": 0.8331388564760793, ""MITM"": 0.07327554271319553, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.996626184816652, ""Replay"": 0.0, ""Unauth"": 0.963855421686747, ""Video"": 0.0}","{""DoS"": 0.9949995118829387, ""Injection"": 0.0, ""Ip Spoofing"": 0.40870062965083, ""MITM"": 0.13026012512347712, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.932878402663332, ""Replay"": 0.0, ""Unauth"": 0.48879837067209775, ""Video"": 0.0}","{""DoS"": 46224, ""Injection"": 66, ""Ip Spoofing"": 2637, ""MITM"": 1688, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 192712, ""Replay"": 0, ""Unauth"": 2199, ""Video"": 0}",1.0,144.54281616210938,False,,
fedavg_sgd,lr=0.5,22,9,0.3451816373972145,0.0810332232630442,"{""DoS"": 0.9946439413652528, ""Injection"": 0.0, ""Ip Spoofing"": 0.2780203784570597, ""MITM"": 0.4541198501872659, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8851460443270218, ""Replay"": 0.0, ""Unauth"": 0.3144488361879666, ""Video"": 0.6893530997304582}","{""DoS"": 0.9978680357647878, ""Injection"": 0.0, ""Ip Spoofing"": 0.8914819136522754, ""MITM"": 0.07186782247906942, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9959478828130068, ""Replay"": 0.0, ""Unauth"": 0.9585006693440429, ""Video"": 0.08516483516483517}","{""DoS"": 0.9962533801027335, ""Injection"": 0.0, ""Ip Spoofing"": 0.42385575589459085, ""MITM"": 0.1240964626111431, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.937283690206908, ""Replay"": 0.0, ""Unauth"": 0.47354497354497355, ""Video"": 0.1516004742145821}","{""DoS"": 46116, ""Injection"": 1, ""Ip Spoofing"": 2748, ""MITM"": 2136, ""Manipulation"": 0, ""Password Cracking"": 0, ""Regular"": 190764, ""Replay"": 0, ""Unauth"": 2277, ""Video"": 1484}",1.0,161.68595910072327,False,,
fedavg_sgd,lr=0.5,22,10,0.34687943081758355,0.08137020002987223,"{""DoS"": 0.9951196234518361, ""Injection"": 0.02570694087403599, ""Ip Spoofing"": 0.27524893314367, ""MITM"": 0.46162984081729624, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.8893611187277214, ""Replay"": 0.0, ""Unauth"": 0.35833755701976683, ""Video"": 0.3333333333333333}","{""DoS"": 0.9980638283986338, ""Injection"": 0.023612750885478158, ""Ip Spoofing"": 0.9031505250875146, ""MITM"": 0.1439579165740535, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9948154133808341, ""Replay"": 0.0, ""Unauth"": 0.9464524765729585, ""Video"": 0.0001665001665001665}","{""DoS"": 0.9965895514282611, ""Injection"": 0.024615384615384615, ""Ip Spoofing"": 0.4219133278822568, ""MITM"": 0.21947362475996837, ""Manipulation"": 0.0, ""Password Cracking"": 0.0, ""Regular"": 0.9391372134137005, ""Replay"": 0.0, ""Unauth"": 0.5198529411764706, ""Video"": 0.0003328340822100183}","{""DoS"": 46103, ""Injection"": 778, ""Ip Spoofing"": 2812, ""MITM"": 4209, ""Manipulation"": 0, ""Password Cracking"": 1, ""Regular"": 189644, ""Replay"": 0, ""Unauth"": 1973, ""Video"": 6}",1.0,178.35649609565735,False,,
