algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
scaffold_uniform,lr=0.003,11,14,0.14635760687054436,0.11099110592899535,0,581,0.0,0.0,328.0221960544586
scaffold_uniform,lr=0.003,11,15,0.14553487213990793,0.10982575223947014,0,931,0.0,0.047004608294930875,351.48775815963745
scaffold_uniform,lr=0.01,11,1,0.12970088999058357,0.12105566405603668,0,0,0.0,0.0,23.553799867630005
scaffold_uniform,lr=0.01,11,2,0.12622669908778716,0.11803448926281611,0,0,0.0,0.0,46.94237995147705
scaffold_uniform,lr=0.01,11,3,0.12188597928453301,0.11459628510418643,0,175,0.0,0.0,70.43644118309021
scaffold_uniform,lr=0.01,11,4,0.17876767364582738,0.11077109370000868,0,677,0.0,0.0,93.5070378780365
scaffold_uniform,lr=0.01,11,5,0.20874389404670643,0.10640781443884802,0,576,0.0,0.0009216589861751152,116.85158205032349
scaffold_uniform,lr=0.01,11,6,0.25591960962850535,0.10200186108167449,0,2469,0.0,0.4949308755760369,140.40413117408752
scaffold_uniform,lr=0.01,11,7,0.30245527142733025,0.09774231243592658,0,2778,0.0,0.9520737327188941,163.95498704910278
scaffold_uniform,lr=0.01,11,8,0.3180477399983796,0.09405861792848677,0,3042,0.0,0.9668202764976959,1185.3038232326508
scaffold_uniform,lr=0.01,11,9,0.32853048720504396,0.09075686432547504,0,3003,0.0,0.9529953917050691,1203.9785590171814
scaffold_uniform,lr=0.01,11,10,0.33319235577129835,0.08781538973471194,0,2927,0.0,0.9391705069124424,1221.2356851100922
scaffold_uniform,lr=0.01,11,11,0.3363251111240841,0.08482688208752685,0,2826,0.0,0.9235023041474655,2144.2702898979187
scaffold_uniform,lr=0.01,11,12,0.3406806949960026,0.08221924510533923,0,2744,0.0,0.9142857142857143,2161.6950130462646
scaffold_uniform,lr=0.01,11,13,0.34495456473847014,0.07972136227677092,0,2725,0.0,0.9096774193548387,2178.689301967621
scaffold_uniform,lr=0.01,11,14,0.3518861423413402,0.07756362394803637,0,2698,0.0,0.9078341013824884,2196.2872099876404
scaffold_uniform,lr=0.01,11,15,0.35338743565596775,0.07555755811060659,0,2683,0.0,0.9059907834101383,2213.136734008789
scaffold_uniform,lr=0.03,11,1,0.13161932881426658,0.11746564089373605,0,0,0.0,0.0,16.832815170288086
