algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds,diverged,diverged_client_id,diverged_note
fedadam,"client_lr=0.003,server_lr=0.01",11,39,0.39713226941202673,0.06409183537574757,0,77,0.0,0.06820276497695853,890.9922440052032,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,40,0.43420713414558326,0.06265937740879886,0,621,0.0,0.328110599078341,912.5922429561615,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,41,0.4436063681304703,0.06201524204997351,0,964,0.0,0.4488479262672811,934.1866629123688,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,42,0.4369179010942897,0.06174452066115522,0,1083,0.0,0.48663594470046084,956.6652498245239,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,43,0.41726140260570993,0.061560725860997055,0,957,0.0,0.4525345622119816,978.4339318275452,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,44,0.40746971594547454,0.06117142420481341,0,718,0.0,0.3705069124423963,1000.0371568202972,False,,
fedadam,"client_lr=0.003,server_lr=0.01",11,45,0.3966623322634979,0.06058173417439318,0,425,0.0,0.2608294930875576,1021.9192810058594,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,1,0.025938420215148746,0.1224277173451359,0,1502,0.0,0.0,22.169422149658203,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,2,0.0577769597211574,0.12212597641657803,0,0,0.0,0.0,44.10071301460266,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,3,0.046324722937686816,0.12182441597944729,0,0,0.0,0.0,65.91649603843689,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,4,0.045879925264706495,0.12172315618710887,0,0,0.0,0.0,87.55817699432373,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,5,0.08919821297481066,0.12211880323017062,0,0,0.0,0.0,109.38661909103394,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,6,0.07035486282035203,0.12339170599228859,0,0,0.0,0.0,131.15772700309753,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,7,0.0689841279905159,0.12575639258766189,0,0,0.0,0.0,153.00865721702576,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,8,0.06812418397267522,0.12900961910430608,0,0,0.0,0.0,175.06871604919434,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,9,0.06995181343913238,0.13290233774342802,0,0,0.0,0.0,196.81648898124695,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,10,0.08389263303644519,0.13674464109087403,0,0,0.0,0.0,218.47504997253418,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,11,0.09284123536147224,0.1399303700537577,0,0,0.0,0.0,240.22042608261108,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,12,0.20705303962985028,0.14117167679584153,0,0,0.0,0.0,262.50030422210693,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,13,0.22668886360826532,0.13949956239846795,0,0,0.0,0.0,284.53908109664917,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,14,0.24109874206076012,0.1350223329818111,0,0,0.0,0.0,306.3127431869507,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,15,0.2521314277498657,0.1290022395005898,0,0,0.0,0.0,327.9626610279083,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,16,0.28165274307176413,0.1224087664232043,0,0,0.0,0.0,349.70445799827576,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,17,0.32737864362105545,0.1148130882428124,0,0,0.0,0.0,371.6101140975952,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,18,0.33743370746417567,0.10608139631791239,0,0,0.0,0.0,393.24685406684875,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,19,0.33170757488160185,0.09725990962919602,0,0,0.0,0.0,414.98587799072266,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,20,0.32859156421108887,0.08961097127923918,0,0,0.0,0.0,436.70606899261475,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,21,0.32066065825753165,0.08362705153544323,0,0,0.0,0.0,458.6635010242462,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,22,0.3367601348567231,0.07914160430032491,0,387,0.0,0.1327188940092166,480.49144220352173,False,,
fedadam,"client_lr=0.001,server_lr=0.03",11,23,0.3589984913328626,0.07558550356141222,0,1719,0.0,0.6433179723502304,502.3037350177765,False,,
