seed,round,class,holder_client_id,eval_data,n_eval_rows,n_positive_rows,precision_pre_local_train,recall_pre_local_train,f1_pre_local_train,precision_post_local_pre_agg,recall_post_local_pre_agg,f1_post_local_pre_agg,precision_post_aggregation,recall_post_aggregation,f1_post_aggregation,logit_margin_pre_local_train,logit_margin_post_local_pre_agg,logit_margin_post_aggregation,local_margin_gain,aggregation_margin_change,net_margin_change,update_norm_this_client,cosine_holder_update_vs_aggregate_update,fedavg_weighted_contribution_norm,cancellation_ratio,holder_weighted_sum_norm,nonholder_weighted_sum_norm,cosine_holder_sum_vs_nonholder_sum
11,30,Replay,10,validation,245526,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46971321105957,-3.0501949787139893,-8.358003616333008,5.419518232345581,-5.3078086376190186,0.1117095947265625,0.10573595017194748,-0.7300331592559814,0.0037521838676184416,0.1791467244688396,0.015008039772510529,0.17483282089233398,-0.781934380531311
11,45,Manipulation,2,own_client_rows,59592,1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.901514053344727,-2.2978579998016357,-12.832813262939453,10.60365605354309,-10.534955263137817,0.06870079040527344,0.08264420181512833,-0.4871537983417511,0.0022905366495251656,0.13263978833708978,0.005791731644421816,0.14158973097801208,-0.7154436111450195
11,45,Manipulation,2,validation,245526,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.96113395690918,-2.456416368484497,-12.96509075164795,10.504717588424683,-10.508674383163452,-0.003956794738769531,0.08264420181512833,-0.4871537983417511,0.0022905366495251656,0.13263978833708978,0.005791731644421816,0.14158973097801208,-0.7154436111450195
11,45,Manipulation,13,own_client_rows,84436,3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.88237476348877,-0.9799751043319702,-12.822588920593262,11.9023996591568,-11.842613816261292,0.05978584289550781,0.0948481485247612,-0.780445396900177,0.003724717767909169,0.13263978833708978,0.005791731644421816,0.14158973097801208,-0.7154436111450195
11,45,Manipulation,13,validation,245526,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.96113395690918,-1.0433331727981567,-12.96509075164795,11.917800784111023,-11.921757578849792,-0.003956794738769531,0.0948481485247612,-0.780445396900177,0.003724717767909169,0.13263978833708978,0.005791731644421816,0.14158973097801208,-0.7154436111450195
11,45,Replay,1,own_client_rows,72601,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83553695678711,-0.838116466999054,-8.772968292236328,7.997420489788055,-7.934851825237274,0.06256866455078125,0.07547135651111603,-0.5749041438102722,0.0025483649224042892,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
11,45,Replay,1,validation,245526,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65151596069336,-0.7000599503517151,-8.506235122680664,7.951456010341644,-7.806175172328949,0.1452808380126953,0.07547135651111603,-0.5749041438102722,0.0025483649224042892,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
11,45,Replay,4,own_client_rows,137596,888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.97641658782959,-2.020131826400757,-8.865985870361328,6.956284761428833,-6.845854043960571,0.11043071746826172,0.11842002719640732,-0.4761658012866974,0.0075782304629683495,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
11,45,Replay,4,validation,245526,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65151596069336,-2.021693468093872,-8.506235122680664,6.629822492599487,-6.484541654586792,0.1452808380126953,0.11842002719640732,-0.4761658012866974,0.0075782304629683495,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
11,45,Replay,10,own_client_rows,76300,1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.807771682739258,-2.9954094886779785,-8.73128890991211,5.812362194061279,-5.735879421234131,0.07648277282714844,0.09295714646577835,-0.6212112903594971,0.0032987105660140514,0.18249874353273798,0.012961425818502903,0.1509045660495758,-0.6080714464187622
